paper_id,source_table_id,status,reason,rows_total,suspect_table,low_info_source_rows,top_reasons,queued_at
doi:10.18419/opus-9385,TBL-20260216235825-050,queued_table_remake,high_low_info_or_table_suspect_rate,10,6,6,"low_statement_source_overlap:9,effect_unknown:9,translation_status:untranslatable_noise:9,source_row_low_information:6,outcome_unresolved:6,translation_status:inferred:1",2026-02-16T23:35:35.988842+00:00
doi:10.18419/opus-9385,TBL-20260216235826-051,queued_table_remake,high_low_info_or_table_suspect_rate,19,9,9,"low_statement_source_overlap:19,effect_unknown:19,translation_status:untranslatable_noise:19,source_row_low_information:9",2026-02-16T23:35:35.988846+00:00
doi:10.18419/opus-9385,TBL-20260216235826-055,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988856+00:00
doi:10.18419/opus-9385,TBL-20260216235826-058,queued_table_remake,high_low_info_or_table_suspect_rate,6,6,6,"source_row_low_information:6,low_statement_source_overlap:6,outcome_unresolved:6,effect_unknown:6,translation_status:untranslatable_noise:6",2026-02-16T23:35:35.988862+00:00
doi:10.18419/opus-9385,TBL-20260216235826-060,queued_table_remake,high_low_info_or_table_suspect_rate,7,6,6,"source_row_low_information:6,low_statement_source_overlap:6,effect_unknown:6,translation_status:untranslatable_noise:6,translation_status:inferred:1",2026-02-16T23:35:35.988870+00:00
doi:10.18419/opus-9385,TBL-20260216235826-061,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988873+00:00
doi:10.18419/opus-9385,TBL-20260216235827-065,queued_table_remake,high_low_info_or_table_suspect_rate,13,9,9,"source_row_low_information:9,low_statement_source_overlap:9,effect_unknown:9,translation_status:untranslatable_noise:9,translation_status:inferred:4",2026-02-16T23:35:35.988884+00:00
doi:10.18419/opus-9385,TBL-20260216235827-066,queued_table_remake,high_low_info_or_table_suspect_rate,10,6,6,"source_row_low_information:6,low_statement_source_overlap:6,effect_unknown:6,translation_status:untranslatable_noise:6,translation_status:inferred:4",2026-02-16T23:35:35.988888+00:00
doi:10.18419/opus-9385,TBL-20260216235827-069,queued_table_remake,high_low_info_or_table_suspect_rate,6,5,6,"source_row_low_information:6,low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5,statement_low_information:1,translation_status:inferred:1",2026-02-16T23:35:35.988897+00:00
doi:10.18419/opus-9385,TBL-20260216235827-071,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988900+00:00
doi:10.18419/opus-9385,TBL-20260216235827-073,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988906+00:00
doi:10.18419/opus-9385,TBL-20260216235827-076,queued_table_remake,high_low_info_or_table_suspect_rate,6,6,6,"source_row_low_information:6,low_statement_source_overlap:6,effect_unknown:6,translation_status:untranslatable_noise:6",2026-02-16T23:35:35.988912+00:00
doi:10.18419/opus-9385,TBL-20260216235828-084,queued_table_remake,high_low_info_or_table_suspect_rate,7,6,7,"source_row_low_information:7,low_statement_source_overlap:6,effect_unknown:6,translation_status:untranslatable_noise:6,statement_low_information:1,translation_status:inferred:1",2026-02-16T23:35:35.988924+00:00
doi:10.18419/opus-9385,TBL-20260216235828-087,queued_table_remake,high_low_info_or_table_suspect_rate,5,5,5,"source_row_low_information:5,low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5",2026-02-16T23:35:35.988930+00:00
doi:10.18419/opus-9385,TBL-20260216235828-090,queued_table_remake,high_low_info_or_table_suspect_rate,5,5,5,"source_row_low_information:5,low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5",2026-02-16T23:35:35.988935+00:00
doi:10.18419/opus-9385,TBL-20260216235828-093,queued_table_remake,high_low_info_or_table_suspect_rate,8,8,8,"source_row_low_information:8,low_statement_source_overlap:8,effect_unknown:8,translation_status:untranslatable_noise:8",2026-02-16T23:35:35.988941+00:00
doi:10.18419/opus-9385,TBL-20260216235829-096,queued_table_remake,high_low_info_or_table_suspect_rate,4,4,4,"source_row_low_information:4,low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4",2026-02-16T23:35:35.988947+00:00
doi:10.18419/opus-9385,TBL-20260216235829-100,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988956+00:00
doi:10.18419/opus-9385,TBL-20260216235829-102,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988962+00:00
doi:10.18419/opus-9385,TBL-20260216235829-106,queued_table_remake,high_low_info_or_table_suspect_rate,5,5,5,"source_row_low_information:5,low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5",2026-02-16T23:35:35.988971+00:00
doi:10.18419/opus-9385,TBL-20260216235830-111,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988979+00:00
doi:10.18419/opus-9385,TBL-20260216235830-117,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1,translation_status:inferred:1",2026-02-16T23:35:35.988990+00:00
doi:10.18419/opus-9385,TBL-20260216235832-142,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,2,"source_row_low_information:2,statement_low_information:1,translation_status:inferred:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.989006+00:00
doi:10.18419/opus-9385,TBL-20260216235832-143,queued_table_remake,high_low_info_or_table_suspect_rate,2,2,2,"source_row_low_information:2,low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2",2026-02-16T23:35:35.989010+00:00
doi:10.18419/opus-9385,TBL-20260216235833-146,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.989014+00:00
doi:10.18419/opus-9385,TBL-20260216235834-206,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1,translation_status:inferred:1",2026-02-16T23:35:35.989018+00:00
doi:10.18419/opus-9385,TBL-20260216235835-231,queued_table_remake,high_low_info_or_table_suspect_rate,2,2,2,"source_row_low_information:2,low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2",2026-02-16T23:35:35.989035+00:00
doi:10.18419/opus-9385,TBL-20260216235836-232,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.989042+00:00
doi:10.18419/opus-9385,TBL-20260216235837-234,queued_table_remake,high_low_info_or_table_suspect_rate,4,4,4,"source_row_low_information:4,low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4",2026-02-16T23:35:35.989049+00:00
doi:10.18419/opus-9385,TBL-20260216235837-235,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.989053+00:00
doi:10.18419/opus-9385,TBL-20260216235837-250,queued_table_remake,high_low_info_or_table_suspect_rate,5,3,3,"source_row_low_information:3,low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3,translation_status:inferred:2",2026-02-16T23:35:35.989064+00:00
doi:10.18419/opus-9385,TBL-20260216235838-269,queued_table_remake,high_low_info_or_table_suspect_rate,4,4,4,"source_row_low_information:4,low_statement_source_overlap:4,outcome_unresolved:4,effect_unknown:4,translation_status:untranslatable_noise:4",2026-02-16T23:35:35.989079+00:00
doi:10.18419/opus-9385,TBL-20260216235838-276,queued_table_remake,high_low_info_or_table_suspect_rate,4,4,4,"source_row_low_information:4,low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4",2026-02-16T23:35:35.989090+00:00
doi:10.18419/opus-9385,TBL-20260216235838-280,queued_table_remake,high_low_info_or_table_suspect_rate,3,3,3,"source_row_low_information:3,low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3,outcome_unresolved:2",2026-02-16T23:35:35.989095+00:00
doi:10.18419/opus-9385,TBL-20260216235839-309,queued_table_remake,high_low_info_or_table_suspect_rate,11,11,11,"source_row_low_information:11,low_statement_source_overlap:11,effect_unknown:11,translation_status:untranslatable_noise:11,outcome_unresolved:10",2026-02-16T23:35:35.989110+00:00
doi:10.18419/opus-9385,TBL-20260216235839-313,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.989120+00:00
doi:10.18419/opus-9385,TBL-20260216235839-315,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.989125+00:00
doi:10.18419/opus-9385,TBL-20260216235839-316,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.989129+00:00
doi:10.18419/opus-9385,TBL-20260216235839-317,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.989132+00:00
doi:10.18419/opus-9385,TBL-20260216235839-318,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.989136+00:00
doi:10.18419/opus-9385,TBL-20260216235839-324,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.989139+00:00
doi:10.18419/opus-9385,TBL-20260216235839-326,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.989143+00:00
doi:10.18419/opus-9385,TBL-20260216235839-327,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.989146+00:00
doi:10.18419/opus-9385,TBL-20260216235839-329,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.989150+00:00
doi:10.18419/opus-9385,TBL-20260216235839-330,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.989153+00:00
doi:10.18419/opus-9385,TBL-20260216235839-331,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.989157+00:00
doi:10.22068/ijaup.761,TBL-20260216233533-001,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986721+00:00
doi:10.24382/5191,TBL-20260216233546-012,queued_table_remake,high_low_info_or_table_suspect_rate,2,2,2,"source_row_low_information:2,low_statement_source_overlap:2,outcome_unresolved:2,effect_unknown:2,translation_status:untranslatable_noise:2",2026-02-16T23:35:35.986750+00:00
doi:10.24382/5191,TBL-20260216233546-013,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986754+00:00
doi:10.24382/5191,TBL-20260216233546-017,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986764+00:00
doi:10.24382/5191,TBL-20260216233546-018,queued_table_remake,high_low_info_or_table_suspect_rate,2,2,2,"source_row_low_information:2,low_statement_source_overlap:2,outcome_unresolved:2,effect_unknown:2,translation_status:untranslatable_noise:2",2026-02-16T23:35:35.986767+00:00
doi:10.24382/5191,TBL-20260216233546-019,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986772+00:00
doi:10.24382/5191,TBL-20260216233546-020,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986776+00:00
doi:10.24382/5191,TBL-20260216233546-021,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986779+00:00
doi:10.24382/5191,TBL-20260216233546-022,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986783+00:00
doi:10.24382/5191,TBL-20260216233546-027,queued_table_remake,high_low_info_or_table_suspect_rate,2,2,2,"source_row_low_information:2,low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2,outcome_unresolved:1",2026-02-16T23:35:35.986786+00:00
doi:10.25916/sut.26402764.v1,TBL-20260216233651-006,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986843+00:00
doi:10.25916/sut.26402764.v1,TBL-20260216233654-014,queued_table_remake,high_low_info_or_table_suspect_rate,5,5,5,"source_row_low_information:5,low_statement_source_overlap:5,outcome_unresolved:5,effect_unknown:5,translation_status:untranslatable_noise:5",2026-02-16T23:35:35.986847+00:00
doi:10.25916/sut.26402764.v1,TBL-20260216233655-015,queued_table_remake,high_low_info_or_table_suspect_rate,6,6,6,"source_row_low_information:6,low_statement_source_overlap:6,outcome_unresolved:6,effect_unknown:6,translation_status:untranslatable_noise:6",2026-02-16T23:35:35.986851+00:00
doi:10.25916/sut.26402764.v1,TBL-20260216233657-021,queued_table_remake,high_low_info_or_table_suspect_rate,2,2,2,"source_row_low_information:2,low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2",2026-02-16T23:35:35.986864+00:00
doi:10.25916/sut.26402764.v1,TBL-20260216233657-028,queued_table_remake,high_low_info_or_table_suspect_rate,7,4,4,"source_row_low_information:4,low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4,translation_status:inferred:3",2026-02-16T23:35:35.986868+00:00
doi:10.25916/sut.26402764.v1,TBL-20260216233658-031,queued_table_remake,high_low_info_or_table_suspect_rate,5,3,3,"source_row_low_information:3,low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3,translation_status:inferred:2",2026-02-16T23:35:35.986875+00:00
doi:10.25916/sut.26402764.v1,TBL-20260216233658-032,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986880+00:00
doi:10.26204/kluedo/7316,TBL-20260216233746-005,queued_table_remake,high_low_info_or_table_suspect_rate,2,2,2,"source_row_low_information:2,low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2,outcome_unresolved:1",2026-02-16T23:35:35.986905+00:00
doi:10.26204/kluedo/7316,TBL-20260216233746-006,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986909+00:00
doi:10.26204/kluedo/7316,TBL-20260216233746-007,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986913+00:00
doi:10.26204/kluedo/7316,TBL-20260216233746-008,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986920+00:00
doi:10.26204/kluedo/7316,TBL-20260216233746-009,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986923+00:00
doi:10.26204/kluedo/7316,TBL-20260216233746-010,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986928+00:00
doi:10.3389/fbuil.2024.1431780,TBL-20260216233811-003,queued_table_remake,high_low_info_or_table_suspect_rate,16,0,15,"translation_status:inferred:16,source_row_low_information:15,statement_low_information:15",2026-02-16T23:35:35.986963+00:00
doi:10.3389/fnhum.2021.771711,TBL-20260216233837-004,queued_table_remake,high_low_info_or_table_suspect_rate,14,7,7,"low_statement_source_overlap:14,effect_unknown:14,translation_status:untranslatable_noise:14,source_row_low_information:7",2026-02-16T23:35:35.986999+00:00
doi:10.3389/fnsys.2021.672740,TBL-20260216201908-001,queued_table_remake,high_low_info_or_table_suspect_rate,10,0,6,"translation_status:inferred:10,source_row_low_information:6,statement_low_information:6",2026-02-16T23:35:35.982868+00:00
doi:10.3389/fpsyg.2015.00637,TBL-20260216233845-001,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987005+00:00
doi:10.3390/app11093942,TBL-20260216234107-007,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987338+00:00
doi:10.3390/app11093942,TBL-20260216234107-008,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987344+00:00
doi:10.3390/app11093942,TBL-20260216234108-011,queued_table_remake,high_low_info_or_table_suspect_rate,2,2,2,"source_row_low_information:2,low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2",2026-02-16T23:35:35.987351+00:00
doi:10.3390/app11093942,TBL-20260216234108-012,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987356+00:00
doi:10.3390/app11093942,TBL-20260216234108-013,queued_table_remake,high_low_info_or_table_suspect_rate,3,3,3,"source_row_low_information:3,low_statement_source_overlap:3,outcome_unresolved:3,effect_unknown:3,translation_status:untranslatable_noise:3",2026-02-16T23:35:35.987360+00:00
doi:10.3390/buildings14041115,TBL-20260216234125-002,queued_table_remake,high_low_info_or_table_suspect_rate,3,2,2,"source_row_low_information:2,low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2,translation_status:inferred:1",2026-02-16T23:35:35.987378+00:00
doi:10.3390/buildings14103293,TBL-20260216234134-003,queued_table_remake,high_low_info_or_table_suspect_rate,10,4,4,"low_statement_source_overlap:10,effect_unknown:10,translation_status:untranslatable_noise:10,source_row_low_information:4",2026-02-16T23:35:35.987386+00:00
doi:10.3390/buildings14103293,TBL-20260216234134-004,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987390+00:00
doi:10.3390/buildings14113408,TBL-20260216234139-001,queued_table_remake,high_low_info_or_table_suspect_rate,4,4,4,"source_row_low_information:4,low_statement_source_overlap:4,outcome_unresolved:4,effect_unknown:4,translation_status:untranslatable_noise:4",2026-02-16T23:35:35.987397+00:00
doi:10.3390/buildings7020032,TBL-20260216234146-001,queued_table_remake,high_low_info_or_table_suspect_rate,17,0,16,"translation_status:inferred:17,source_row_low_information:16,statement_low_information:16",2026-02-16T23:35:35.987400+00:00
doi:10.3390/buildings7020032,TBL-20260216234149-006,queued_table_remake,high_low_info_or_table_suspect_rate,9,0,9,"source_row_low_information:9,statement_low_information:9,translation_status:inferred:8,translation_status:fuzzy:1",2026-02-16T23:35:35.987416+00:00
doi:10.3390/buildings7020032,TBL-20260216234155-012,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987429+00:00
doi:10.3390/gels4020043,TBL-20260216234245-001,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2,source_row_low_information:1,outcome_unresolved:1",2026-02-16T23:35:35.987442+00:00
doi:10.3390/ijerph182312510,TBL-20260216234316-001,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987491+00:00
doi:10.3390/land13121978,TBL-20260216234322-001,queued_table_remake,high_low_info_or_table_suspect_rate,4,4,4,"source_row_low_information:4,low_statement_source_overlap:4,outcome_unresolved:4,effect_unknown:4,translation_status:untranslatable_noise:4",2026-02-16T23:35:35.987502+00:00
doi:10.3390/s24237838,TBL-20260216234338-001,queued_table_remake,high_low_info_or_table_suspect_rate,2,2,2,"source_row_low_information:2,low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2",2026-02-16T23:35:35.987519+00:00
doi:10.3390/su12051830,TBL-20260216234346-002,queued_table_remake,high_low_info_or_table_suspect_rate,14,3,3,"low_statement_source_overlap:14,effect_unknown:14,translation_status:untranslatable_noise:14,source_row_low_information:3",2026-02-16T23:35:35.987525+00:00
doi:10.3390/su12176760,TBL-20260216234411-003,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987547+00:00
doi:10.3390/su12176760,TBL-20260216234411-009,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987557+00:00
doi:10.3390/su12239813,TBL-20260216234415-001,queued_table_remake,high_low_info_or_table_suspect_rate,2,2,2,"source_row_low_information:2,low_statement_source_overlap:2,outcome_unresolved:2,effect_unknown:2,translation_status:untranslatable_noise:2",2026-02-16T23:35:35.987566+00:00
doi:10.3390/su13168816,TBL-20260216234419-002,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987572+00:00
doi:10.3390/su152216104,TBL-20260216234427-005,queued_table_remake,high_low_info_or_table_suspect_rate,24,5,5,"low_statement_source_overlap:24,effect_unknown:24,translation_status:untranslatable_noise:24,source_row_low_information:5",2026-02-16T23:35:35.987579+00:00
doi:10.3390/su152216104,TBL-20260216234427-009,queued_table_remake,high_low_info_or_table_suspect_rate,21,6,6,"low_statement_source_overlap:21,effect_unknown:21,translation_status:untranslatable_noise:21,source_row_low_information:6",2026-02-16T23:35:35.987589+00:00
doi:10.3390/su16124935,TBL-20260216234441-001,queued_table_remake,high_low_info_or_table_suspect_rate,5,3,3,"source_row_low_information:3,low_statement_source_overlap:3,outcome_unresolved:3,effect_unknown:3,translation_status:untranslatable_noise:3,translation_status:inferred:2",2026-02-16T23:35:35.987593+00:00
doi:10.3390/su16124935,TBL-20260216234441-002,queued_table_remake,high_low_info_or_table_suspect_rate,18,18,18,"source_row_low_information:18,low_statement_source_overlap:18,effect_unknown:18,translation_status:untranslatable_noise:18",2026-02-16T23:35:35.987597+00:00
doi:10.3390/su162310251,TBL-20260216234451-002,queued_table_remake,high_low_info_or_table_suspect_rate,20,20,20,"source_row_low_information:20,low_statement_source_overlap:20,effect_unknown:20,translation_status:untranslatable_noise:20",2026-02-16T23:35:35.987604+00:00
doi:10.3758/s13421-021-01209-7,TBL-20260216234456-001,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987608+00:00
doi:10.3758/s13421-021-01209-7,TBL-20260216234456-002,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987611+00:00
doi:10.3758/s13421-021-01209-7,TBL-20260216234456-004,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987617+00:00
doi:10.3758/s13421-021-01209-7,TBL-20260216234456-006,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987621+00:00
doi:10.3758/s13421-021-01209-7,TBL-20260216234456-007,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987625+00:00
