paper_id,source_table_id,status,reason,rows_total,noise_rows,noise_ratio,top_reasons,queued_at
doi:10.1177/1477153509104765,TBL-20260216200954-003,queued_table_remake,translation_status_untranslatable_noise,11,11,1.0000,"effect_unknown:11,legacy_manual_cleanup_flag:11,low_statement_source_overlap:11,outcome_unresolved:11,translation_status:untranslatable_noise:11",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153509104765,TBL-20260216200954-004,queued_table_remake,translation_status_untranslatable_noise,6,6,1.0000,"effect_unknown:6,legacy_manual_cleanup_flag:6,low_statement_source_overlap:6,outcome_unresolved:6,translation_status:untranslatable_noise:6",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153509104765,TBL-20260216200954-005,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,source_row_low_information:1",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153509104765,TBL-20260216200954-007,queued_table_remake,translation_status_untranslatable_noise,10,10,1.0000,"effect_unknown:10,legacy_manual_cleanup_flag:10,outcome_unresolved:10,translation_status:untranslatable_noise:10,low_statement_source_overlap:9",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153509104765,TBL-20260216200954-009,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"effect_unknown:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2,outcome_unresolved:2,translation_status:untranslatable_noise:2",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153509104765,TBL-20260216200954-010,queued_table_remake,translation_status_untranslatable_noise,10,10,1.0000,"effect_unknown:10,legacy_manual_cleanup_flag:10,low_statement_source_overlap:10,outcome_unresolved:10,translation_status:untranslatable_noise:10",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153517750714,TBL-20260216201008-001,queued_table_remake,translation_status_untranslatable_noise,3,3,1.0000,"effect_unknown:3,environment_unresolved:3,legacy_manual_cleanup_flag:3,low_statement_source_overlap:3,outcome_unresolved:3",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153517750714,TBL-20260216201008-003,queued_table_remake,translation_status_untranslatable_noise,14,14,1.0000,"effect_unknown:14,legacy_manual_cleanup_flag:14,low_statement_source_overlap:14,outcome_unresolved:14,translation_status:untranslatable_noise:14",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153517750714,TBL-20260216201008-004,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"effect_unknown:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2,outcome_unresolved:2,translation_status:untranslatable_noise:2",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153517750714,TBL-20260216201008-006,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153517750714,TBL-20260216201008-007,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153517750714,TBL-20260216201008-008,queued_table_remake,translation_status_untranslatable_noise,7,7,1.0000,"effect_unknown:7,legacy_manual_cleanup_flag:7,low_statement_source_overlap:7,translation_status:untranslatable_noise:7,outcome_unresolved:6",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153517750714,TBL-20260216201008-010,queued_table_remake,translation_status_untranslatable_noise,12,12,1.0000,"effect_unknown:12,legacy_manual_cleanup_flag:12,low_statement_source_overlap:12,outcome_unresolved:12,translation_status:untranslatable_noise:12",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153517750714,TBL-20260216201008-012,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"effect_unknown:2,environment_unresolved:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2,translation_status:untranslatable_noise:2",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153517750714,TBL-20260216201008-013,queued_table_remake,translation_status_untranslatable_noise,3,3,1.0000,"effect_unknown:3,legacy_manual_cleanup_flag:3,low_statement_source_overlap:3,translation_status:untranslatable_noise:3,environment_unresolved:2",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153517750714,TBL-20260216201008-014,queued_table_remake,translation_status_untranslatable_noise,8,8,1.0000,"effect_unknown:8,environment_unresolved:8,legacy_manual_cleanup_flag:8,low_statement_source_overlap:8,outcome_unresolved:8",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153517750714,TBL-20260216201008-016,queued_table_remake,translation_status_untranslatable_noise,4,4,1.0000,"effect_unknown:4,legacy_manual_cleanup_flag:4,low_statement_source_overlap:4,translation_status:untranslatable_noise:4,environment_unresolved:3",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153517750714,TBL-20260216201008-018,queued_table_remake,translation_status_untranslatable_noise,16,16,1.0000,"effect_unknown:16,legacy_manual_cleanup_flag:16,low_statement_source_overlap:16,outcome_unresolved:16,translation_status:untranslatable_noise:16",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153517750714,TBL-20260216201008-019,queued_table_remake,translation_status_untranslatable_noise,13,13,1.0000,"effect_unknown:13,environment_unresolved:13,legacy_manual_cleanup_flag:13,low_statement_source_overlap:13,translation_status:untranslatable_noise:13",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153517750714,TBL-20260216201008-020,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"effect_unknown:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2,outcome_unresolved:2,translation_status:untranslatable_noise:2",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153517750714,TBL-20260216201008-024,queued_table_remake,translation_status_untranslatable_noise,15,15,1.0000,"effect_unknown:15,legacy_manual_cleanup_flag:15,low_statement_source_overlap:15,translation_status:untranslatable_noise:15,outcome_unresolved:13",2026-02-16T21:56:48.904558+00:00
doi:10.1177/1477153517750714,TBL-20260216201008-025,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,source_row_low_information:1",2026-02-16T21:56:48.904558+00:00
doi:10.1177/2158244012445585,TBL-20260216201032-001,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,source_row_low_information:1",2026-02-16T21:56:48.904558+00:00
doi:10.1177/2398212818810686,TBL-20260214160108-001,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"auto_denoised:2,auto_reconstructed:2,effect_unknown:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2",2026-02-16T21:56:48.904558+00:00
doi:10.1177/2398212818810686,TBL-20260214160108-002,queued_table_remake,translation_status_untranslatable_noise,3,3,1.0000,"auto_denoised:3,auto_reconstructed:3,effect_unknown:3,environment_unresolved:3,legacy_manual_cleanup_flag:3",2026-02-16T21:56:48.904558+00:00
doi:10.1184/r1/23538486.v1,TBL-20260215003805-009,queued_table_remake,translation_status_untranslatable_noise,14,1,0.0714,"translation_status:inferred:13,auto_denoised:1,auto_reconstructed:1,effect_unknown:1,environment_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.1186/1880-6805-32-7,TBL-20260214155603-001,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"auto_denoised:2,auto_reconstructed:2,effect_unknown:2,environment_unresolved:2,legacy_manual_cleanup_flag:2",2026-02-16T21:56:48.904558+00:00
doi:10.1186/1880-6805-32-7,TBL-20260214155603-002,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"auto_denoised:2,auto_reconstructed:2,effect_unknown:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2",2026-02-16T21:56:48.904558+00:00
doi:10.1260/135101003768965960,TBL-20260215003632-001,queued_table_remake,translation_status_untranslatable_noise,6,6,1.0000,"auto_denoised:6,auto_reconstructed:6,effect_unknown:6,legacy_manual_cleanup_flag:6,outcome_unresolved:6",2026-02-16T21:56:48.904558+00:00
doi:10.1260/135101003768965960,TBL-20260215003632-002,queued_table_remake,translation_status_untranslatable_noise,10,10,1.0000,"auto_denoised:10,auto_reconstructed:10,effect_unknown:10,legacy_manual_cleanup_flag:10,outcome_unresolved:10",2026-02-16T21:56:48.904558+00:00
doi:10.1260/135101003768965960,TBL-20260215003632-004,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"auto_denoised:2,auto_reconstructed:2,effect_unknown:2,legacy_manual_cleanup_flag:2,outcome_unresolved:2",2026-02-16T21:56:48.904558+00:00
doi:10.1260/135101003768965960,TBL-20260215003632-006,queued_table_remake,translation_status_untranslatable_noise,12,12,1.0000,"auto_denoised:12,auto_reconstructed:12,effect_unknown:12,legacy_manual_cleanup_flag:12,low_statement_source_overlap:12",2026-02-16T21:56:48.904558+00:00
doi:10.1260/135101003768965960,TBL-20260215003632-007,queued_table_remake,translation_status_untranslatable_noise,5,5,1.0000,"auto_denoised:5,auto_reconstructed:5,effect_unknown:5,legacy_manual_cleanup_flag:5,low_statement_source_overlap:5",2026-02-16T21:56:48.904558+00:00
doi:10.1371/journal.pone.0123783,TBL-20260216201039-001,queued_table_remake,translation_status_untranslatable_noise,7,1,0.1429,"translation_status:inferred:6,effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.1371/journal.pone.0123783,TBL-20260216201043-003,queued_table_remake,translation_status_untranslatable_noise,18,1,0.0556,"translation_status:inferred:16,effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.1371/journal.pone.0123783,TBL-20260216201043-004,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.1371/journal.pone.0123783,TBL-20260216201043-006,queued_table_remake,translation_status_untranslatable_noise,5,4,0.8000,"effect_unknown:4,legacy_manual_cleanup_flag:4,low_statement_source_overlap:4,outcome_unresolved:4,translation_status:untranslatable_noise:4",2026-02-16T21:56:48.904558+00:00
doi:10.1371/journal.pone.0123783,TBL-20260216201044-012,queued_table_remake,translation_status_untranslatable_noise,4,3,0.7500,"effect_unknown:3,legacy_manual_cleanup_flag:3,low_statement_source_overlap:3,outcome_unresolved:3,translation_status:untranslatable_noise:3",2026-02-16T21:56:48.904558+00:00
doi:10.1371/journal.pone.0123783,TBL-20260216201044-013,queued_table_remake,translation_status_untranslatable_noise,12,1,0.0833,"translation_status:inferred:11,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1",2026-02-16T21:56:48.904558+00:00
doi:10.1371/journal.pone.0123783,TBL-20260216201045-016,queued_table_remake,translation_status_untranslatable_noise,4,2,0.5000,"effect_unknown:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2,outcome_unresolved:2,translation_status:untranslatable_noise:2",2026-02-16T21:56:48.904558+00:00
doi:10.1371/journal.pone.0123783,TBL-20260216201045-017,queued_table_remake,translation_status_untranslatable_noise,3,3,1.0000,"effect_unknown:3,legacy_manual_cleanup_flag:3,low_statement_source_overlap:3,outcome_unresolved:3,source_row_low_information:3",2026-02-16T21:56:48.904558+00:00
doi:10.1371/journal.pone.0123783,TBL-20260216201047-020,queued_table_remake,translation_status_untranslatable_noise,19,1,0.0526,"translation_status:inferred:18,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1",2026-02-16T21:56:48.904558+00:00
doi:10.1371/journal.pone.0243259,TBL-20260216201034-001,queued_table_remake,translation_status_untranslatable_noise,8,8,1.0000,"effect_unknown:8,environment_unresolved:8,legacy_manual_cleanup_flag:8,low_statement_source_overlap:8,outcome_unresolved:8",2026-02-16T21:56:48.904558+00:00
doi:10.1371/journal.pone.0243259,TBL-20260216201035-003,queued_table_remake,translation_status_untranslatable_noise,20,1,0.0500,"translation_status:inferred:19,effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.1371/journal.pone.0265412,TBL-20260216201044-001,queued_table_remake,translation_status_untranslatable_noise,7,1,0.1429,"translation_status:inferred:6,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1",2026-02-16T21:56:48.904558+00:00
doi:10.1371/journal.pone.0265412,TBL-20260216201045-003,queued_table_remake,translation_status_untranslatable_noise,9,3,0.3333,"translation_status:inferred:6,effect_unknown:3,environment_unresolved:3,legacy_manual_cleanup_flag:3,low_statement_source_overlap:3",2026-02-16T21:56:48.904558+00:00
doi:10.1371/journal.pone.0265412,TBL-20260216201045-004,queued_table_remake,translation_status_untranslatable_noise,4,4,1.0000,"effect_unknown:4,environment_unresolved:4,legacy_manual_cleanup_flag:4,low_statement_source_overlap:4,outcome_unresolved:4",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201118-001,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201118-002,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201119-003,queued_table_remake,translation_status_untranslatable_noise,4,4,1.0000,"effect_unknown:4,legacy_manual_cleanup_flag:4,low_statement_source_overlap:4,outcome_unresolved:4,source_row_low_information:4",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201121-005,queued_table_remake,translation_status_untranslatable_noise,7,1,0.1429,"translation_status:inferred:6,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201121-006,queued_table_remake,translation_status_untranslatable_noise,3,3,1.0000,"effect_unknown:3,environment_unresolved:3,legacy_manual_cleanup_flag:3,low_statement_source_overlap:3,outcome_unresolved:3",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201121-007,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201122-009,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201122-010,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201122-011,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201122-012,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201122-013,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201122-014,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201122-015,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201122-016,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201123-017,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201123-018,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201123-019,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201123-020,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201123-021,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201123-022,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201123-023,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201123-024,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201123-025,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201124-026,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201124-027,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201124-028,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.14288/1.0071305,TBL-20260216201125-035,queued_table_remake,translation_status_untranslatable_noise,17,10,0.5882,"effect_unknown:10,legacy_manual_cleanup_flag:10,low_statement_source_overlap:10,outcome_unresolved:10,translation_status:untranslatable_noise:10",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201145-001,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201147-009,queued_table_remake,translation_status_untranslatable_noise,3,1,0.3333,"translation_status:inferred:2,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201147-010,queued_table_remake,translation_status_untranslatable_noise,2,1,0.5000,"translation_status:inferred:1,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201147-012,queued_table_remake,translation_status_untranslatable_noise,2,1,0.5000,"translation_status:inferred:1,effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201147-014,queued_table_remake,translation_status_untranslatable_noise,5,1,0.2000,"source_row_low_information:4,translation_status:inferred:4,statement_low_information:3,effect_unknown:1,environment_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201147-019,queued_table_remake,translation_status_untranslatable_noise,2,1,0.5000,"translation_status:inferred:1,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201147-020,queued_table_remake,translation_status_untranslatable_noise,3,1,0.3333,"translation_status:inferred:2,effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201147-021,queued_table_remake,translation_status_untranslatable_noise,4,1,0.2500,"translation_status:inferred:3,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201147-022,queued_table_remake,translation_status_untranslatable_noise,4,1,0.2500,"translation_status:inferred:3,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201147-023,queued_table_remake,translation_status_untranslatable_noise,6,1,0.1667,"translation_status:inferred:5,source_row_low_information:2,statement_low_information:1,effect_unknown:1,legacy_manual_cleanup_flag:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201148-025,queued_table_remake,translation_status_untranslatable_noise,2,1,0.5000,"translation_status:inferred:1,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201148-028,queued_table_remake,translation_status_untranslatable_noise,5,1,0.2000,"translation_status:inferred:3,translation_status:fuzzy:1,effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201148-030,queued_table_remake,translation_status_untranslatable_noise,2,1,0.5000,"translation_status:inferred:1,effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201148-034,queued_table_remake,translation_status_untranslatable_noise,4,1,0.2500,"translation_status:inferred:2,translation_status:fuzzy:1,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201148-035,queued_table_remake,translation_status_untranslatable_noise,4,1,0.2500,"translation_status:inferred:3,effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201148-036,queued_table_remake,translation_status_untranslatable_noise,3,1,0.3333,"translation_status:inferred:2,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201148-037,queued_table_remake,translation_status_untranslatable_noise,4,1,0.2500,"translation_status:inferred:3,effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201148-038,queued_table_remake,translation_status_untranslatable_noise,3,1,0.3333,"translation_status:inferred:2,effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201148-039,queued_table_remake,translation_status_untranslatable_noise,4,2,0.5000,"effect_unknown:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2,outcome_unresolved:2,translation_status:untranslatable_noise:2",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201148-042,queued_table_remake,translation_status_untranslatable_noise,5,2,0.4000,"translation_status:fuzzy:3,effect_unknown:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2,outcome_unresolved:2",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201148-044,queued_table_remake,translation_status_untranslatable_noise,3,1,0.3333,"translation_status:inferred:2,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201148-045,queued_table_remake,translation_status_untranslatable_noise,4,1,0.2500,"translation_status:inferred:2,translation_status:fuzzy:1,effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201148-046,queued_table_remake,translation_status_untranslatable_noise,7,1,0.1429,"translation_status:inferred:6,effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.15126/thesis.901052,TBL-20260216201148-047,queued_table_remake,translation_status_untranslatable_noise,3,1,0.3333,"translation_status:inferred:2,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1",2026-02-16T21:56:48.904558+00:00
