paper_id,claim_id,claim_type,node_id,statement,ae_confidence,node_type,article_type_family,template_version,environment_variable,outcome_variable,environment_candidates,outcome_candidates,environment_canonical_id,outcome_canonical_id,environment_resolution_confidence,outcome_resolution_confidence,environment_resolution_match_type,outcome_resolution_match_type,environment_node_id,outcome_node_id,effect_direction,edge_id,edge_type,source_node_id,target_node_id,weight,evidence_basis,needs_verification,justification,relation_type_hint,relation_strength_hint,relation_provenance_hint,argument_relation_type,causal_level,argument_scheme,theory_name,target_paper_id,citation_text,citation_doi,citation_context,citation_match_confidence,citation_match_type,source_section,source_page_start,source_page_end,source_quote,source_quote_hash,source_table_id,source_table_row,quality_flag,source,evidence_level,provenance_tier,requires_pdf_confirmation,source_zone,extraction_difficulty,processed_at,article_type_needs_review
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C042,finding,zotero:6TNNU66U-TBL-C042,"col_1: chical clustering analysis (D’Andrade,; col_2: 1978)",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col chical clustering,col chical clustering,['col chical clustering'],['col chical clustering'],UNRESOLVED:environment:col_chical_clustering,UNRESOLVED:outcome:col_chical_clustering,0.0,0.0,unresolved,unresolved,env.unresolved.col_chical_clustering,out.unresolved.col_chical_clustering,positive,edge:zotero:6TNNU66U-TBL-C042,COHERENCE_SUPPORT,env.unresolved.col_chical_clustering,out.unresolved.col_chical_clustering,0.4,explicit_statement,true,"col_1: chical clustering analysis (D’Andrade,; col_2: 1978)",explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,14,14,"col_1: chical clustering analysis (D’Andrade,; col_2: 1978)",2501140c28981352,TBL-20260215003547-005,1,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:49.811736+00:00,true
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C043,finding,zotero:6TNNU66U-TBL-C043,"col_1: about the object, is predicted in Table; col_2: 1. The movement profiles are not",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col about object,col about object,['col about object'],['col about object'],UNRESOLVED:environment:col_about_object,UNRESOLVED:outcome:col_about_object,0.0,0.0,unresolved,unresolved,env.unresolved.col_about_object,out.unresolved.col_about_object,positive,edge:zotero:6TNNU66U-TBL-C043,COHERENCE_SUPPORT,env.unresolved.col_about_object,out.unresolved.col_about_object,0.4,explicit_statement,true,"col_1: about the object, is predicted in Table; col_2: 1. The movement profiles are not",explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,17,17,"col_1: about the object, is predicted in Table; col_2: 1. The movement profiles are not",54f54f3f880e68aa,TBL-20260215003547-006,0,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:49.917269+00:00,true
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C044,finding,zotero:6TNNU66U-TBL-C044,col_1: Although Experiment; col_2: 1 clearly links exploratory activity to desired,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col although experiment,col although experiment,['col although experiment'],['col although experiment'],UNRESOLVED:environment:col_although_experiment,UNRESOLVED:outcome:col_although_experiment,0.0,0.0,unresolved,unresolved,env.unresolved.col_although_experiment,out.unresolved.col_although_experiment,positive,edge:zotero:6TNNU66U-TBL-C044,COHERENCE_SUPPORT,env.unresolved.col_although_experiment,out.unresolved.col_although_experiment,0.4,explicit_statement,true,col_1: Although Experiment; col_2: 1 clearly links exploratory activity to desired,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,17,17,col_1: Although Experiment; col_2: 1 clearly links exploratory activity to desired,689edf03e6a6ee4b,TBL-20260215003547-006,1,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:50.049587+00:00,true
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C045,finding,zotero:6TNNU66U-TBL-C045,col_1: We conducted Experiment; col_2: 2 to determine the reason for the various,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col conducted experiment,col conducted experiment,['col conducted experiment'],['col conducted experiment'],UNRESOLVED:environment:col_conducted_experiment,UNRESOLVED:outcome:col_conducted_experiment,0.0,0.0,unresolved,unresolved,env.unresolved.col_conducted_experiment,out.unresolved.col_conducted_experiment,positive,edge:zotero:6TNNU66U-TBL-C045,COHERENCE_SUPPORT,env.unresolved.col_conducted_experiment,out.unresolved.col_conducted_experiment,0.4,explicit_statement,true,col_1: We conducted Experiment; col_2: 2 to determine the reason for the various,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,17,17,col_1: We conducted Experiment; col_2: 2 to determine the reason for the various,f409e94a76a09ac7,TBL-20260215003547-006,2,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:50.184647+00:00,true
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C046,finding,zotero:6TNNU66U-TBL-C046,col_1: EP/dimension links observed in Experiment; col_2: 1. Observers performed the,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col dimension,col dimension links,['col dimension links'],['col dimension links'],env.v1_112.fractal_dimension,UNRESOLVED:outcome:col_dimension_links,0.8,0.0,fuzzy,unresolved,env.v1_112.fractal_dimension,out.unresolved.col_dimension_links,positive,edge:zotero:6TNNU66U-TBL-C046,COHERENCE_SUPPORT,env.v1_112.fractal_dimension,out.unresolved.col_dimension_links,0.4,explicit_statement,true,col_1: EP/dimension links observed in Experiment; col_2: 1. Observers performed the,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,17,17,col_1: EP/dimension links observed in Experiment; col_2: 1. Observers performed the,9dfbeed87ac91609,TBL-20260215003547-006,3,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:50.240077+00:00,true
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C047,finding,zotero:6TNNU66U-TBL-C047,col_1: or; col_2: 4.5.,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col col,col col,['col col'],['col col'],env.ae.cool_color_palette,UNRESOLVED:outcome:col_col,0.7778,0.0,fuzzy,unresolved,env.ae.cool_color_palette,out.unresolved.col_col,positive,edge:zotero:6TNNU66U-TBL-C047,COHERENCE_SUPPORT,env.ae.cool_color_palette,out.unresolved.col_col,0.4,explicit_statement,true,col_1: or; col_2: 4.5.,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,23,23,col_1: or; col_2: 4.5.,dd0ef4897b9b7660,TBL-20260215003547-007,0,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:50.256098+00:00,true
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C048,finding,zotero:6TNNU66U-TBL-C048,"col_1: durations derived from Experiment; col_2: 1 (also shown). Thus, for volume,",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col durations derived,col durations derived,['col durations derived'],['col durations derived'],UNRESOLVED:environment:col_durations_derived,UNRESOLVED:outcome:col_durations_derived,0.0,0.0,unresolved,unresolved,env.unresolved.col_durations_derived,out.unresolved.col_durations_derived,positive,edge:zotero:6TNNU66U-TBL-C048,COHERENCE_SUPPORT,env.unresolved.col_durations_derived,out.unresolved.col_durations_derived,0.4,explicit_statement,true,"col_1: durations derived from Experiment; col_2: 1 (also shown). Thus, for volume,",explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,23,23,"col_1: durations derived from Experiment; col_2: 1 (also shown). Thus, for volume,",ff8ba45044930f41,TBL-20260215003547-007,1,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:50.384785+00:00,true
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C049,finding,zotero:6TNNU66U-TBL-C049,col_1: Highest z score +; col_2: 1.18 +1.81 +1.50 + 1.58 +1.02 + 2.25,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col highest,col highest score,['col highest score'],['col highest score'],env.ae.cool_lighting_(high_cct),UNRESOLVED:outcome:col_highest_score,0.7619,0.0,fuzzy,unresolved,env.ae.cool_lighting_high_cct,out.unresolved.col_highest_score,positive,edge:zotero:6TNNU66U-TBL-C049,COHERENCE_SUPPORT,env.ae.cool_lighting_high_cct,out.unresolved.col_highest_score,0.4,explicit_statement,true,col_1: Highest z score +; col_2: 1.18 +1.81 +1.50 + 1.58 +1.02 + 2.25,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,23,23,col_1: Highest z score +; col_2: 1.18 +1.81 +1.50 + 1.58 +1.02 + 2.25,d2e40d330a96004a,TBL-20260215003547-007,2,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:50.436164+00:00,true
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C050,finding,zotero:6TNNU66U-TBL-C050,col_1: Ave. of lowest; col_2: 5 z scores for,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col ave lowest,col ave lowest,['col ave lowest'],['col ave lowest'],UNRESOLVED:environment:col_ave_lowest,UNRESOLVED:outcome:col_ave_lowest,0.0,0.0,unresolved,unresolved,env.unresolved.col_ave_lowest,out.unresolved.col_ave_lowest,positive,edge:zotero:6TNNU66U-TBL-C050,COHERENCE_SUPPORT,env.unresolved.col_ave_lowest,out.unresolved.col_ave_lowest,0.4,explicit_statement,true,col_1: Ave. of lowest; col_2: 5 z scores for,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,23,23,col_1: Ave. of lowest; col_2: 5 z scores for,dc31b9d03d581c9a,TBL-20260215003547-007,3,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:50.535388+00:00,true
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C051,finding,zotero:6TNNU66U-TBL-C051,col_1: each EP; col_2: -0.88 -0.98 -0.06 - 0.37 +0:40 +0.33,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col each col,col each col,['col each col'],['col each col'],UNRESOLVED:environment:col_each_col,UNRESOLVED:outcome:col_each_col,0.0,0.0,unresolved,unresolved,env.unresolved.col_each_col,out.unresolved.col_each_col,positive,edge:zotero:6TNNU66U-TBL-C051,COHERENCE_SUPPORT,env.unresolved.col_each_col,out.unresolved.col_each_col,0.4,explicit_statement,true,col_1: each EP; col_2: -0.88 -0.98 -0.06 - 0.37 +0:40 +0.33,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,23,23,col_1: each EP; col_2: -0.88 -0.98 -0.06 - 0.37 +0:40 +0.33,c8973b8bae6a2bf4,TBL-20260215003547-007,4,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:50.614753+00:00,true
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C052,finding,zotero:6TNNU66U-TBL-C052,col_1: EP specialization; col_2: +2.06 -I-2 .79 +1.56 +1.95 +0.62 + 1.92,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col specialization col,col specialization col,['col specialization col'],['col specialization col'],UNRESOLVED:environment:col_specialization_col,UNRESOLVED:outcome:col_specialization_col,0.0,0.0,unresolved,unresolved,env.unresolved.col_specialization_col,out.unresolved.col_specialization_col,positive,edge:zotero:6TNNU66U-TBL-C052,COHERENCE_SUPPORT,env.unresolved.col_specialization_col,out.unresolved.col_specialization_col,0.4,explicit_statement,true,col_1: EP specialization; col_2: +2.06 -I-2 .79 +1.56 +1.95 +0.62 + 1.92,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,23,23,col_1: EP specialization; col_2: +2.06 -I-2 .79 +1.56 +1.95 +0.62 + 1.92,ac450bbb6642b252,TBL-20260215003547-007,5,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:50.744004+00:00,true
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C058,finding,zotero:6TNNU66U-TBL-C058,col_1: LM; col_2: 2.06 3 0 S S,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col col,col col,['col col'],['col col'],env.ae.cool_color_palette,UNRESOLVED:outcome:col_col,0.7778,0.0,fuzzy,unresolved,env.ae.cool_color_palette,out.unresolved.col_col,positive,edge:zotero:6TNNU66U-TBL-C058,COHERENCE_SUPPORT,env.ae.cool_color_palette,out.unresolved.col_col,0.4,explicit_statement,true,col_1: LM; col_2: 2.06 3 0 S S,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,24,24,col_1: LM; col_2: 2.06 3 0 S S,a292216c0099b8e2,TBL-20260215003547-010,0,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:50.760137+00:00,true
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C059,finding,zotero:6TNNU66U-TBL-C059,col_1: PR; col_2: 2.79 2 S 0 S,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col col,col col,['col col'],['col col'],env.ae.cool_color_palette,UNRESOLVED:outcome:col_col,0.7778,0.0,fuzzy,unresolved,env.ae.cool_color_palette,out.unresolved.col_col,positive,edge:zotero:6TNNU66U-TBL-C059,COHERENCE_SUPPORT,env.ae.cool_color_palette,out.unresolved.col_col,0.4,explicit_statement,true,col_1: PR; col_2: 2.79 2 S 0 S,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,24,24,col_1: PR; col_2: 2.79 2 S 0 S,7a001377c5bc7f15,TBL-20260215003547-010,1,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:50.776116+00:00,true
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C060,finding,zotero:6TNNU66U-TBL-C060,col_1: SC; col_2: 1.56 2 s - 0 - 0 0 -,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col col,col col,['col col'],['col col'],env.ae.cool_color_palette,UNRESOLVED:outcome:col_col,0.7778,0.0,fuzzy,unresolved,env.ae.cool_color_palette,out.unresolved.col_col,positive,edge:zotero:6TNNU66U-TBL-C060,COHERENCE_SUPPORT,env.ae.cool_color_palette,out.unresolved.col_col,0.4,explicit_statement,true,col_1: SC; col_2: 1.56 2 s - 0 - 0 0 -,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,24,24,col_1: SC; col_2: 1.56 2 s - 0 - 0 0 -,e6e9f71a20fd2cc9,TBL-20260215003547-010,2,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:50.792282+00:00,true
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C061,finding,zotero:6TNNU66U-TBL-C061,col_1: UH; col_2: 1.95 2 S S 0 S s -,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col col,col col,['col col'],['col col'],env.ae.cool_color_palette,UNRESOLVED:outcome:col_col,0.7778,0.0,fuzzy,unresolved,env.ae.cool_color_palette,out.unresolved.col_col,positive,edge:zotero:6TNNU66U-TBL-C061,COHERENCE_SUPPORT,env.ae.cool_color_palette,out.unresolved.col_col,0.4,explicit_statement,true,col_1: UH; col_2: 1.95 2 S S 0 S s -,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,24,24,col_1: UH; col_2: 1.95 2 S S 0 S s -,8b8b1d20fa910b76,TBL-20260215003547-010,3,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:50.808345+00:00,true
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C062,finding,zotero:6TNNU66U-TBL-C062,col_1: EN; col_2: 0.62 3 S S S S S s -,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col col,col col,['col col'],['col col'],env.ae.cool_color_palette,UNRESOLVED:outcome:col_col,0.7778,0.0,fuzzy,unresolved,env.ae.cool_color_palette,out.unresolved.col_col,positive,edge:zotero:6TNNU66U-TBL-C062,COHERENCE_SUPPORT,env.ae.cool_color_palette,out.unresolved.col_col,0.4,explicit_statement,true,col_1: EN; col_2: 0.62 3 S S S S S s -,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,24,24,col_1: EN; col_2: 0.62 3 S S S S S s -,b8ac3ced3c08316e,TBL-20260215003547-010,4,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:50.824596+00:00,true
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C063,finding,zotero:6TNNU66U-TBL-C063,col_1: CF; col_2: 1.92 I1 S S S S S S N,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col col,col col,['col col'],['col col'],env.ae.cool_color_palette,UNRESOLVED:outcome:col_col,0.7778,0.0,fuzzy,unresolved,env.ae.cool_color_palette,out.unresolved.col_col,positive,edge:zotero:6TNNU66U-TBL-C063,COHERENCE_SUPPORT,env.ae.cool_color_palette,out.unresolved.col_col,0.4,explicit_statement,true,col_1: CF; col_2: 1.92 I1 S S S S S S N,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,24,24,col_1: CF; col_2: 1.92 I1 S S S S S S N,1b969c607b156f06,TBL-20260215003547-010,5,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:50.840459+00:00,true
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C064,finding,zotero:6TNNU66U-TBL-C064,col_1: for use in Experiment; col_2: 2.,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col use experiment,col use experiment,['col use experiment'],['col use experiment'],UNRESOLVED:environment:col_use_experiment,UNRESOLVED:outcome:col_use_experiment,0.0,0.0,unresolved,unresolved,env.unresolved.col_use_experiment,out.unresolved.col_use_experiment,positive,edge:zotero:6TNNU66U-TBL-C064,COHERENCE_SUPPORT,env.unresolved.col_use_experiment,out.unresolved.col_use_experiment,0.4,explicit_statement,true,col_1: for use in Experiment; col_2: 2.,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,24,24,col_1: for use in Experiment; col_2: 2.,4f5ba058af7fdf04,TBL-20260215003547-010,6,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:50.949305+00:00,true
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C065,finding,zotero:6TNNU66U-TBL-C065,col_1: those initially proposed in Table; col_2: 1. Experiment 2 indicates that the EPs,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col those initially,col those initially,['col those initially'],['col those initially'],UNRESOLVED:environment:col_those_initially,UNRESOLVED:outcome:col_those_initially,0.0,0.0,unresolved,unresolved,env.unresolved.col_those_initially,out.unresolved.col_those_initially,positive,edge:zotero:6TNNU66U-TBL-C065,COHERENCE_SUPPORT,env.unresolved.col_those_initially,out.unresolved.col_those_initially,0.4,explicit_statement,true,col_1: those initially proposed in Table; col_2: 1. Experiment 2 indicates that the EPs,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,25,25,col_1: those initially proposed in Table; col_2: 1. Experiment 2 indicates that the EPs,e9d648374ed9903c,TBL-20260215003547-011,0,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:51.065357+00:00,true
zotero:6TNNU66U,zotero:6TNNU66U-TBL-C066,finding,zotero:6TNNU66U-TBL-C066,"col_1: Our previous work (Klatzky et al.,; col_2: 1985) indicates that object naming (at",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,col our previous,col our previous,['col our previous'],['col our previous'],UNRESOLVED:environment:col_our_previous,UNRESOLVED:outcome:col_our_previous,0.0,0.0,unresolved,unresolved,env.unresolved.col_our_previous,out.unresolved.col_our_previous,positive,edge:zotero:6TNNU66U-TBL-C066,COHERENCE_SUPPORT,env.unresolved.col_our_previous,out.unresolved.col_our_previous,0.4,explicit_statement,true,"col_1: Our previous work (Klatzky et al.,; col_2: 1985) indicates that object naming (at",explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,25,25,"col_1: Our previous work (Klatzky et al.,; col_2: 1985) indicates that object naming (at",49e4d1d6b2edc945,TBL-20260215003547-011,1,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:35:51.168511+00:00,true
zotero:6TNNU66U,disc:zotero:6TNNU66U:theory:ART:76836600e4,theory_link,disc:zotero:6TNNU66U:theory:ART:76836600e4,Eighteen volunteers (11 females and 7 males) participated.,0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:zotero:6TNNU66U:theory:ART:76836600e4,COHERENCE_SUPPORT,node:zotero:6TNNU66U:unknown,theory:art,0.4,implicit_connection,true,Eighteen volunteers (11 females and 7 males) participated.,explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,methods,8,8,Eighteen volunteers (11 females and 7 males) participated.,76836600e4907f81,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,methods,moderate,2026-02-14T23:35:52.962573+00:00,
zotero:6TNNU66U,disc:zotero:6TNNU66U:theory:ART:0564a16f50,theory_link,disc:zotero:6TNNU66U:theory:ART:0564a16f50,"three comparison objects, one of which was the standard’s “best match” along some partic-",0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:zotero:6TNNU66U:theory:ART:0564a16f50,COHERENCE_SUPPORT,node:zotero:6TNNU66U:unknown,theory:art,0.4,implicit_connection,true,"three comparison objects, one of which was the standard’s “best match” along some partic-",explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,methods,8,8,"three comparison objects, one of which was the standard’s “best match” along some partic-",0564a16f50fb4f8c,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,methods,moderate,2026-02-14T23:35:52.963097+00:00,
zotero:6TNNU66U,disc:zotero:6TNNU66U:theory:ART:ee96ee6d78,theory_link,disc:zotero:6TNNU66U:theory:ART:ee96ee6d78,"part motion (e.g., rotary vs translational-10 s), and function, described as “the purpose",0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:zotero:6TNNU66U:theory:ART:ee96ee6d78,COHERENCE_SUPPORT,node:zotero:6TNNU66U:unknown,theory:art,0.4,implicit_connection,true,"part motion (e.g., rotary vs translational-10 s), and function, described as “the purpose",explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,methods,8,8,"part motion (e.g., rotary vs translational-10 s), and function, described as “the purpose",ee96ee6d78bf48da,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,methods,moderate,2026-02-14T23:35:52.963577+00:00,
zotero:6TNNU66U,disc:zotero:6TNNU66U:theory:ART:da68c366b5,theory_link,disc:zotero:6TNNU66U:theory:ART:da68c366b5,Sets 29-32 Various objects with one part capable of rotary motion or,0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:zotero:6TNNU66U:theory:ART:da68c366b5,COHERENCE_SUPPORT,node:zotero:6TNNU66U:unknown,theory:art,0.4,implicit_connection,true,Sets 29-32 Various objects with one part capable of rotary motion or,explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,methods,9,9,Sets 29-32 Various objects with one part capable of rotary motion or,da68c366b5a4624e,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,methods,moderate,2026-02-14T23:35:52.964067+00:00,
zotero:6TNNU66U,disc:zotero:6TNNU66U:theory:ART:fd8d6fe19d,theory_link,disc:zotero:6TNNU66U:theory:ART:fd8d6fe19d,The part-motion and function-test EPs were,0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:zotero:6TNNU66U:theory:ART:fd8d6fe19d,THEORETICALLY_PREDICTS,node:zotero:6TNNU66U:unknown,theory:art,0.52,explicit_statement,true,The part-motion and function-test EPs were,explains,0.52,,tests,association,argument_from_expert_opinion,ART,,,,,,,methods,11,11,The part-motion and function-test EPs were,fd8d6fe19dd0a2d2,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,methods,moderate,2026-02-14T23:35:52.964774+00:00,
zotero:6TNNU66U,disc:zotero:6TNNU66U:theory:ART:4b86b3ebf7,theory_link,disc:zotero:6TNNU66U:theory:ART:4b86b3ebf7,scored only on the 8 trials where part motion and function were to be,0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:zotero:6TNNU66U:theory:ART:4b86b3ebf7,COHERENCE_SUPPORT,node:zotero:6TNNU66U:unknown,theory:art,0.4,implicit_connection,true,scored only on the 8 trials where part motion and function were to be,explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,methods,11,11,scored only on the 8 trials where part motion and function were to be,4b86b3ebf7fe5ec4,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,methods,moderate,2026-02-14T23:35:52.964817+00:00,
zotero:6TNNU66U,disc:zotero:6TNNU66U:theory:ART:9725ceb3b0,theory_link,disc:zotero:6TNNU66U:theory:ART:9725ceb3b0,"Analysis of variance on this matrix, excluding the part-",0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:zotero:6TNNU66U:theory:ART:9725ceb3b0,COHERENCE_SUPPORT,node:zotero:6TNNU66U:unknown,theory:art,0.4,implicit_connection,true,"Analysis of variance on this matrix, excluding the part-",explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,methods,12,12,"Analysis of variance on this matrix, excluding the part-",9725ceb3b071a38e,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,methods,moderate,2026-02-14T23:35:52.965044+00:00,
zotero:6TNNU66U,disc:zotero:6TNNU66U:theory:ART:14a6cb77f3,theory_link,disc:zotero:6TNNU66U:theory:ART:14a6cb77f3,"motion and function-test EPs (which were not part of a factorial design),",0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:zotero:6TNNU66U:theory:ART:14a6cb77f3,THEORETICALLY_PREDICTS,node:zotero:6TNNU66U:unknown,theory:art,0.52,explicit_statement,true,"motion and function-test EPs (which were not part of a factorial design),",explains,0.52,,tests,association,argument_from_expert_opinion,ART,,,,,,,methods,12,12,"motion and function-test EPs (which were not part of a factorial design),",14a6cb77f3fb3432,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,methods,moderate,2026-02-14T23:35:52.965084+00:00,
