paper_id,claim_id,claim_type,node_id,statement,ae_confidence,node_type,article_type_family,template_version,environment_variable,outcome_variable,environment_candidates,outcome_candidates,environment_candidate_scores,outcome_candidate_scores,environment_canonical_id,outcome_canonical_id,environment_resolution_confidence,outcome_resolution_confidence,environment_resolution_match_type,outcome_resolution_match_type,translation_status,translation_confidence,translation_warnings,environment_node_id,outcome_node_id,effect_direction,edge_id,edge_type,source_node_id,target_node_id,weight,evidence_basis,needs_verification,justification,relation_type_hint,relation_strength_hint,relation_provenance_hint,argument_relation_type,causal_level,argument_scheme,theory_name,target_paper_id,citation_text,citation_doi,citation_context,citation_match_confidence,citation_match_type,source_section,source_page_start,source_page_end,source_quote,source_quote_hash,source_table_id,source_table_row,quality_flag,source,evidence_level,provenance_tier,requires_pdf_confirmation,source_zone,extraction_difficulty,processed_at,article_type_needs_review
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C381,finding,doi:10.18419/opus-9385-TBL-C381,: 156.8%; Responses: 627,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,responses responses,responses responses,['responses responses'],['responses responses'],[],[],UNRESOLVED:environment:responses_responses,UNRESOLVED:outcome:responses_responses,0.0,0.0,unresolved,unresolved,inferred,0.0,environment_unresolved|outcome_unresolved,env.unresolved.responses_responses,out.unresolved.responses_responses,positive,edge:doi:10.18419/opus-9385-TBL-C381,COHERENCE_SUPPORT,env.unresolved.responses_responses,out.unresolved.responses_responses,0.4,explicit_statement,true,: 156.8%; Responses: 627,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,259,259,: 156.8%; Responses: 627,392408ff885f7f54,TBL-20260216235828-090,9,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:24.442363+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C382,finding,doi:10.18419/opus-9385-TBL-C382,Frequency: 5; Percent: 1.2; Valid Percent: 1.3; Cumulative Percent: 1.3,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,frequency percent valid,frequency percent valid,['frequency percent valid'],['frequency percent valid'],"['low frequency texture:0.591', 'high frequency texture:0.578', 'low spatial frequency content:0.538', 'high spatial frequency content:0.528']",[],UNRESOLVED:environment:frequency_percent_valid,UNRESOLVED:outcome:frequency_percent_valid,0.0,0.0,unresolved,unresolved,inferred,0.5909,environment_unresolved|outcome_unresolved,env.unresolved.frequency_percent_valid,out.unresolved.frequency_percent_valid,positive,edge:doi:10.18419/opus-9385-TBL-C382,COHERENCE_SUPPORT,env.unresolved.frequency_percent_valid,out.unresolved.frequency_percent_valid,0.4,explicit_statement,true,Frequency: 5; Percent: 1.2; Valid Percent: 1.3; Cumulative Percent: 1.3,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,261,261,Frequency: 5; Percent: 1.2; Valid Percent: 1.3; Cumulative Percent: 1.3,3128ca8b3b0c8a73,TBL-20260216235828-091,0,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:24.605029+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C383,finding,doi:10.18419/opus-9385-TBL-C383,: 4.60; Frequency: 2; Percent: .5; Valid Percent: .5; Cumulative Percent: 1.8,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,frequency percent valid,frequency percent valid,['frequency percent valid'],['frequency percent valid'],"['low frequency texture:0.591', 'high frequency texture:0.578', 'low spatial frequency content:0.538', 'high spatial frequency content:0.528']",[],UNRESOLVED:environment:frequency_percent_valid,UNRESOLVED:outcome:frequency_percent_valid,0.0,0.0,unresolved,unresolved,inferred,0.5909,environment_unresolved|outcome_unresolved,env.unresolved.frequency_percent_valid,out.unresolved.frequency_percent_valid,positive,edge:doi:10.18419/opus-9385-TBL-C383,COHERENCE_SUPPORT,env.unresolved.frequency_percent_valid,out.unresolved.frequency_percent_valid,0.4,explicit_statement,true,: 4.60; Frequency: 2; Percent: .5; Valid Percent: .5; Cumulative Percent: 1.8,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,261,261,: 4.60; Frequency: 2; Percent: .5; Valid Percent: .5; Cumulative Percent: 1.8,24df342e27ec4ad8,TBL-20260216235828-091,1,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:24.767641+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C384,finding,doi:10.18419/opus-9385-TBL-C384,: 5.00; Frequency: 26; Percent: 6.5; Valid Percent: 6.5; Cumulative Percent: 8.3,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,frequency percent valid,frequency percent valid,['frequency percent valid'],['frequency percent valid'],"['low frequency texture:0.591', 'high frequency texture:0.578', 'low spatial frequency content:0.538', 'high spatial frequency content:0.528']",[],UNRESOLVED:environment:frequency_percent_valid,UNRESOLVED:outcome:frequency_percent_valid,0.0,0.0,unresolved,unresolved,inferred,0.5909,environment_unresolved|outcome_unresolved,env.unresolved.frequency_percent_valid,out.unresolved.frequency_percent_valid,positive,edge:doi:10.18419/opus-9385-TBL-C384,COHERENCE_SUPPORT,env.unresolved.frequency_percent_valid,out.unresolved.frequency_percent_valid,0.4,explicit_statement,true,: 5.00; Frequency: 26; Percent: 6.5; Valid Percent: 6.5; Cumulative Percent: 8.3,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,261,261,: 5.00; Frequency: 26; Percent: 6.5; Valid Percent: 6.5; Cumulative Percent: 8.3,348a116320abf9d9,TBL-20260216235828-091,2,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:24.928572+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C385,finding,doi:10.18419/opus-9385-TBL-C385,: 5.00; Frequency: 85; Percent: 21.1; Valid Percent: 21.3; Cumulative Percent: 29.5,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,frequency percent valid,frequency percent valid,['frequency percent valid'],['frequency percent valid'],"['low frequency texture:0.591', 'high frequency texture:0.578', 'low spatial frequency content:0.538', 'high spatial frequency content:0.528']",[],UNRESOLVED:environment:frequency_percent_valid,UNRESOLVED:outcome:frequency_percent_valid,0.0,0.0,unresolved,unresolved,inferred,0.5909,environment_unresolved|outcome_unresolved,env.unresolved.frequency_percent_valid,out.unresolved.frequency_percent_valid,positive,edge:doi:10.18419/opus-9385-TBL-C385,COHERENCE_SUPPORT,env.unresolved.frequency_percent_valid,out.unresolved.frequency_percent_valid,0.4,explicit_statement,true,: 5.00; Frequency: 85; Percent: 21.1; Valid Percent: 21.3; Cumulative Percent: 29.5,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,261,261,: 5.00; Frequency: 85; Percent: 21.1; Valid Percent: 21.3; Cumulative Percent: 29.5,e22d62affbcde0c8,TBL-20260216235828-091,3,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:25.089425+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C386,finding,doi:10.18419/opus-9385-TBL-C386,: 0.75; Frequency: 281; Percent: 69.9; Valid Percent: 70.3; Cumulative Percent: 99.8,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,frequency percent valid,frequency percent valid,['frequency percent valid'],['frequency percent valid'],"['low frequency texture:0.591', 'high frequency texture:0.578', 'low spatial frequency content:0.538', 'high spatial frequency content:0.528']",[],UNRESOLVED:environment:frequency_percent_valid,UNRESOLVED:outcome:frequency_percent_valid,0.0,0.0,unresolved,unresolved,inferred,0.5909,environment_unresolved|outcome_unresolved,env.unresolved.frequency_percent_valid,out.unresolved.frequency_percent_valid,positive,edge:doi:10.18419/opus-9385-TBL-C386,COHERENCE_SUPPORT,env.unresolved.frequency_percent_valid,out.unresolved.frequency_percent_valid,0.4,explicit_statement,true,: 0.75; Frequency: 281; Percent: 69.9; Valid Percent: 70.3; Cumulative Percent: 99.8,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,261,261,: 0.75; Frequency: 281; Percent: 69.9; Valid Percent: 70.3; Cumulative Percent: 99.8,99775264472eb7cb,TBL-20260216235828-091,4,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:25.251340+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C387,finding,doi:10.18419/opus-9385-TBL-C387,Frequency: 1; Percent: .2; Valid Percent: .3; Cumulative Percent: 100.0,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,frequency percent valid,frequency percent valid,['frequency percent valid'],['frequency percent valid'],"['low frequency texture:0.591', 'high frequency texture:0.578', 'low spatial frequency content:0.538', 'high spatial frequency content:0.528']",[],UNRESOLVED:environment:frequency_percent_valid,UNRESOLVED:outcome:frequency_percent_valid,0.0,0.0,unresolved,unresolved,inferred,0.5909,environment_unresolved|outcome_unresolved,env.unresolved.frequency_percent_valid,out.unresolved.frequency_percent_valid,positive,edge:doi:10.18419/opus-9385-TBL-C387,COHERENCE_SUPPORT,env.unresolved.frequency_percent_valid,out.unresolved.frequency_percent_valid,0.4,explicit_statement,true,Frequency: 1; Percent: .2; Valid Percent: .3; Cumulative Percent: 100.0,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,261,261,Frequency: 1; Percent: .2; Valid Percent: .3; Cumulative Percent: 100.0,9624d672e95774ff,TBL-20260216235828-091,5,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:25.412863+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C388,finding,doi:10.18419/opus-9385-TBL-C388,Frequency: 400; Percent: 99.5; Valid Percent: 100.0,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,frequency percent valid,frequency percent valid,['frequency percent valid'],['frequency percent valid'],"['low frequency texture:0.591', 'high frequency texture:0.578', 'low spatial frequency content:0.538', 'high spatial frequency content:0.528']",[],UNRESOLVED:environment:frequency_percent_valid,UNRESOLVED:outcome:frequency_percent_valid,0.0,0.0,unresolved,unresolved,inferred,0.5909,environment_unresolved|outcome_unresolved,env.unresolved.frequency_percent_valid,out.unresolved.frequency_percent_valid,positive,edge:doi:10.18419/opus-9385-TBL-C388,COHERENCE_SUPPORT,env.unresolved.frequency_percent_valid,out.unresolved.frequency_percent_valid,0.4,explicit_statement,true,Frequency: 400; Percent: 99.5; Valid Percent: 100.0,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,261,261,Frequency: 400; Percent: 99.5; Valid Percent: 100.0,bb3c5926cc0e79b3,TBL-20260216235828-091,6,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:25.573872+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C394,finding,doi:10.18419/opus-9385-TBL-C394,: 61.2%; Responses: 246,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,responses responses,responses responses,['responses responses'],['responses responses'],[],[],UNRESOLVED:environment:responses_responses,UNRESOLVED:outcome:responses_responses,0.0,0.0,unresolved,unresolved,inferred,0.0,environment_unresolved|outcome_unresolved,env.unresolved.responses_responses,out.unresolved.responses_responses,positive,edge:doi:10.18419/opus-9385-TBL-C394,COHERENCE_SUPPORT,env.unresolved.responses_responses,out.unresolved.responses_responses,0.4,explicit_statement,true,: 61.2%; Responses: 246,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,262,262,: 61.2%; Responses: 246,cca3b9ff994ba322,TBL-20260216235828-093,2,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:25.647818+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C395,finding,doi:10.18419/opus-9385-TBL-C395,: 72.4%; Responses: 291,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,responses responses,responses responses,['responses responses'],['responses responses'],[],[],UNRESOLVED:environment:responses_responses,UNRESOLVED:outcome:responses_responses,0.0,0.0,unresolved,unresolved,inferred,0.0,environment_unresolved|outcome_unresolved,env.unresolved.responses_responses,out.unresolved.responses_responses,positive,edge:doi:10.18419/opus-9385-TBL-C395,COHERENCE_SUPPORT,env.unresolved.responses_responses,out.unresolved.responses_responses,0.4,explicit_statement,true,: 72.4%; Responses: 291,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,262,262,: 72.4%; Responses: 291,96bb1882042c2f28,TBL-20260216235828-093,3,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:25.721766+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C396,finding,doi:10.18419/opus-9385-TBL-C396,: 32.3%; Responses: 130,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,responses responses,responses responses,['responses responses'],['responses responses'],[],[],UNRESOLVED:environment:responses_responses,UNRESOLVED:outcome:responses_responses,0.0,0.0,unresolved,unresolved,inferred,0.0,environment_unresolved|outcome_unresolved,env.unresolved.responses_responses,out.unresolved.responses_responses,positive,edge:doi:10.18419/opus-9385-TBL-C396,COHERENCE_SUPPORT,env.unresolved.responses_responses,out.unresolved.responses_responses,0.4,explicit_statement,true,: 32.3%; Responses: 130,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,262,262,: 32.3%; Responses: 130,a07a7caff9628f0b,TBL-20260216235828-093,4,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:25.795918+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C397,finding,doi:10.18419/opus-9385-TBL-C397,: 45.5%; Responses: 183,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,responses responses,responses responses,['responses responses'],['responses responses'],[],[],UNRESOLVED:environment:responses_responses,UNRESOLVED:outcome:responses_responses,0.0,0.0,unresolved,unresolved,inferred,0.0,environment_unresolved|outcome_unresolved,env.unresolved.responses_responses,out.unresolved.responses_responses,positive,edge:doi:10.18419/opus-9385-TBL-C397,COHERENCE_SUPPORT,env.unresolved.responses_responses,out.unresolved.responses_responses,0.4,explicit_statement,true,: 45.5%; Responses: 183,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,262,262,: 45.5%; Responses: 183,d27a49d8e553684a,TBL-20260216235828-093,5,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:25.869948+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C398,finding,doi:10.18419/opus-9385-TBL-C398,: 24.4%; Responses: 98,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,responses responses,responses responses,['responses responses'],['responses responses'],[],[],UNRESOLVED:environment:responses_responses,UNRESOLVED:outcome:responses_responses,0.0,0.0,unresolved,unresolved,inferred,0.0,environment_unresolved|outcome_unresolved,env.unresolved.responses_responses,out.unresolved.responses_responses,positive,edge:doi:10.18419/opus-9385-TBL-C398,COHERENCE_SUPPORT,env.unresolved.responses_responses,out.unresolved.responses_responses,0.4,explicit_statement,true,: 24.4%; Responses: 98,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,262,262,: 24.4%; Responses: 98,6aa81f2b1a59edb4,TBL-20260216235828-093,7,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:25.944063+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C399,finding,doi:10.18419/opus-9385-TBL-C399,: 6.2%; Responses: 25,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,responses responses,responses responses,['responses responses'],['responses responses'],[],[],UNRESOLVED:environment:responses_responses,UNRESOLVED:outcome:responses_responses,0.0,0.0,unresolved,unresolved,inferred,0.0,environment_unresolved|outcome_unresolved,env.unresolved.responses_responses,out.unresolved.responses_responses,positive,edge:doi:10.18419/opus-9385-TBL-C399,COHERENCE_SUPPORT,env.unresolved.responses_responses,out.unresolved.responses_responses,0.4,explicit_statement,true,: 6.2%; Responses: 25,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,262,262,: 6.2%; Responses: 25,1c98d807aed4e224,TBL-20260216235828-093,11,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:26.017653+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C400,finding,doi:10.18419/opus-9385-TBL-C400,: 0.7%; Responses: 3,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,responses,responses,['responses'],['responses'],"['reds and oranges:0.560', 'brick exposed:0.545']","['stress levels:0.545', 'stress:0.533']",UNRESOLVED:environment:responses,UNRESOLVED:outcome:responses,0.0,0.0,unresolved,unresolved,inferred,0.56,environment_unresolved|outcome_unresolved,env.unresolved.responses,out.unresolved.responses,positive,edge:doi:10.18419/opus-9385-TBL-C400,COHERENCE_SUPPORT,env.unresolved.responses,out.unresolved.responses,0.4,explicit_statement,true,: 0.7%; Responses: 3,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,262,262,: 0.7%; Responses: 3,021b3a7222015b55,TBL-20260216235828-093,12,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:26.054547+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C401,finding,doi:10.18419/opus-9385-TBL-C401,: 242.8%; Responses: 976,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,responses responses,responses responses,['responses responses'],['responses responses'],[],[],UNRESOLVED:environment:responses_responses,UNRESOLVED:outcome:responses_responses,0.0,0.0,unresolved,unresolved,inferred,0.0,environment_unresolved|outcome_unresolved,env.unresolved.responses_responses,out.unresolved.responses_responses,positive,edge:doi:10.18419/opus-9385-TBL-C401,COHERENCE_SUPPORT,env.unresolved.responses_responses,out.unresolved.responses_responses,0.4,explicit_statement,true,: 242.8%; Responses: 976,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,262,262,: 242.8%; Responses: 976,5cd11ff3b64b9466,TBL-20260216235828-093,13,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:26.129013+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C402,finding,doi:10.18419/opus-9385-TBL-C402,: Top; Frequency: 2; Percent: .5; Valid Percent: .5; Cumulative Percent: .5,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,top frequency percent,top frequency percent,['top frequency percent'],['top frequency percent'],"['low frequency texture:0.714', 'high frequency texture:0.651', 'low spatial frequency content:0.640', 'high spatial frequency content:0.627', 'flicker frequency:0.526']",[],UNRESOLVED:environment:top_frequency_percent,UNRESOLVED:outcome:top_frequency_percent,0.0,0.0,unresolved,unresolved,inferred,0.7143,environment_unresolved|outcome_unresolved,env.unresolved.top_frequency_percent,out.unresolved.top_frequency_percent,positive,edge:doi:10.18419/opus-9385-TBL-C402,COHERENCE_SUPPORT,env.unresolved.top_frequency_percent,out.unresolved.top_frequency_percent,0.4,explicit_statement,true,: Top; Frequency: 2; Percent: .5; Valid Percent: .5; Cumulative Percent: .5,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,264,264,: Top; Frequency: 2; Percent: .5; Valid Percent: .5; Cumulative Percent: .5,20bc10b9ddbb92cb,TBL-20260216235829-094,0,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:26.283393+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C403,finding,doi:10.18419/opus-9385-TBL-C403,: Corner; Frequency: 30; Percent: 7.5; Valid Percent: 7.5; Cumulative Percent: 8.0,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,corner frequency,corner frequency percent,['corner frequency percent'],['corner frequency percent'],"['low frequency texture:0.667', 'flicker frequency:0.634', 'high frequency texture:0.609', 'low spatial frequency content:0.604', 'concrete prominent:0.571']",[],env.v1_013.flicker_frequency,UNRESOLVED:outcome:corner_frequency_percent,0.7879,0.0,fuzzy,unresolved,inferred,0.7879,outcome_unresolved,env.v1_013.flicker_frequency,out.unresolved.corner_frequency_percent,positive,edge:doi:10.18419/opus-9385-TBL-C403,COHERENCE_SUPPORT,env.v1_013.flicker_frequency,out.unresolved.corner_frequency_percent,0.4,explicit_statement,true,: Corner; Frequency: 30; Percent: 7.5; Valid Percent: 7.5; Cumulative Percent: 8.0,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,264,264,: Corner; Frequency: 30; Percent: 7.5; Valid Percent: 7.5; Cumulative Percent: 8.0,42b01a1b2aa6c5a3,TBL-20260216235829-094,1,needs_article_type_verification|translation_inferred|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:26.378184+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C404,finding,doi:10.18419/opus-9385-TBL-C404,: Centre; Frequency: 364; Percent: 90.5; Valid Percent: 90.5; Cumulative Percent: 98.5,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,centre frequency,centre frequency percent,['centre frequency percent'],['centre frequency percent'],"['flicker frequency:0.634', 'low frequency texture:0.622', 'high frequency texture:0.609', 'low spatial frequency content:0.604', 'high spatial frequency content:0.593']",[],env.v1_013.flicker_frequency,UNRESOLVED:outcome:centre_frequency_percent,0.7879,0.0,fuzzy,unresolved,inferred,0.7879,outcome_unresolved,env.v1_013.flicker_frequency,out.unresolved.centre_frequency_percent,positive,edge:doi:10.18419/opus-9385-TBL-C404,COHERENCE_SUPPORT,env.v1_013.flicker_frequency,out.unresolved.centre_frequency_percent,0.4,explicit_statement,true,: Centre; Frequency: 364; Percent: 90.5; Valid Percent: 90.5; Cumulative Percent: 98.5,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,264,264,: Centre; Frequency: 364; Percent: 90.5; Valid Percent: 90.5; Cumulative Percent: 98.5,084055a34daf1dbb,TBL-20260216235829-094,2,needs_article_type_verification|translation_inferred|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:26.470926+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C405,finding,doi:10.18419/opus-9385-TBL-C405,: Bottom; Frequency: 5; Percent: 1.2; Valid Percent: 1.2; Cumulative Percent: 99.8,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,bottom frequency percent,bottom frequency percent,['bottom frequency percent'],['bottom frequency percent'],"['low frequency texture:0.667', 'low spatial frequency content:0.642', 'high frequency texture:0.609', 'high spatial frequency content:0.593']",[],UNRESOLVED:environment:bottom_frequency_percent,UNRESOLVED:outcome:bottom_frequency_percent,0.0,0.0,unresolved,unresolved,inferred,0.6667,environment_unresolved|outcome_unresolved,env.unresolved.bottom_frequency_percent,out.unresolved.bottom_frequency_percent,positive,edge:doi:10.18419/opus-9385-TBL-C405,COHERENCE_SUPPORT,env.unresolved.bottom_frequency_percent,out.unresolved.bottom_frequency_percent,0.4,explicit_statement,true,: Bottom; Frequency: 5; Percent: 1.2; Valid Percent: 1.2; Cumulative Percent: 99.8,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,264,264,: Bottom; Frequency: 5; Percent: 1.2; Valid Percent: 1.2; Cumulative Percent: 99.8,8fe9fd4db4b26588,TBL-20260216235829-094,4,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:26.638175+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C406,finding,doi:10.18419/opus-9385-TBL-C406,: Depend on space furnishing; Frequency: 1; Percent: .2; Valid Percent: .2; Cumulative Percent: 100.0,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,depend space,depend space furnishing,['depend space furnishing'],['depend space furnishing'],"['standardized furnishings:0.638', 'soft furnishings:0.615', 'textiles/soft furnishings:0.583', 'open space plan:0.579']",[],env.ae.crowded_space,UNRESOLVED:outcome:depend_space_furnishing,0.72,0.0,fuzzy,unresolved,inferred,0.72,outcome_unresolved,env.ae.crowded_space,out.unresolved.depend_space_furnishing,positive,edge:doi:10.18419/opus-9385-TBL-C406,COHERENCE_SUPPORT,env.ae.crowded_space,out.unresolved.depend_space_furnishing,0.4,explicit_statement,true,: Depend on space furnishing; Frequency: 1; Percent: .2; Valid Percent: .2; Cumulative Percent: 100.0,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,264,264,: Depend on space furnishing; Frequency: 1; Percent: .2; Valid Percent: .2; Cumulative Percent: 100.0,3e68b22f168ca879,TBL-20260216235829-094,6,needs_article_type_verification|translation_inferred|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:26.730227+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C410,finding,doi:10.18419/opus-9385-TBL-C410,: 86.9%; Responses: 345,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,responses responses,responses responses,['responses responses'],['responses responses'],[],[],UNRESOLVED:environment:responses_responses,UNRESOLVED:outcome:responses_responses,0.0,0.0,unresolved,unresolved,inferred,0.0,environment_unresolved|outcome_unresolved,env.unresolved.responses_responses,out.unresolved.responses_responses,positive,edge:doi:10.18419/opus-9385-TBL-C410,COHERENCE_SUPPORT,env.unresolved.responses_responses,out.unresolved.responses_responses,0.4,explicit_statement,true,: 86.9%; Responses: 345,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,264,264,: 86.9%; Responses: 345,73ac2b11d97aec9a,TBL-20260216235829-096,2,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:26.805392+00:00,true
