paper_id,source_table_id,table_status,rows_total,verified_strong,verified_weak,suspect_rule,suspect_table,low_info_source_rows,env_resolved_rows,out_resolved_rows,effect_known_rows,auto_reconstructed_rows,auto_denoised_rows,top_reasons
doi:10.3389/fpsyg.2021.699962,TBL-20260216234042-006,suspect_rule_alignment,5,0,0,5,0,0,5,5,0,0,0,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5"
doi:10.3389/fpsyg.2021.699962,TBL-20260216234042-007,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.3389/fpsyg.2021.699962,TBL-20260216234042-008,suspect_rule_alignment,14,0,0,13,1,1,14,14,0,0,0,"low_statement_source_overlap:14,effect_unknown:14,translation_status:untranslatable_noise:14,source_row_low_information:1"
doi:10.3389/fpsyg.2021.699962,TBL-20260216234042-009,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.3389/fpsyg.2021.699962,TBL-20260216234042-010,suspect_rule_alignment,4,0,0,4,0,0,4,4,0,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4"
doi:10.3389/fpsyg.2021.699962,TBL-20260216234042-011,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.3389/fpsyg.2021.699962,TBL-20260216234042-012,suspect_rule_alignment,5,0,0,5,0,0,5,5,0,0,0,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5"
doi:10.3389/fpsyg.2021.699962,TBL-20260216234042-014,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
doi:10.3389/fpsyg.2021.699962,TBL-20260216234042-015,suspect_rule_alignment,4,0,0,4,0,0,4,4,0,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4"
doi:10.3389/frsc.2021.690055,TBL-20260216234054-001,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.3389/frsc.2021.690055,TBL-20260216234054-003,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.3389/frsc.2021.690055,TBL-20260216234054-004,suspect_rule_alignment,16,0,0,16,0,0,16,16,0,0,0,"low_statement_source_overlap:16,effect_unknown:16,translation_status:untranslatable_noise:16"
doi:10.3389/frsc.2021.690055,TBL-20260216234054-005,suspect_rule_alignment,17,0,0,17,0,0,17,17,0,0,0,"low_statement_source_overlap:17,effect_unknown:17,translation_status:untranslatable_noise:17"
doi:10.3389/frsc.2021.690055,TBL-20260216234054-006,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
doi:10.3389/frsc.2021.690055,TBL-20260216234054-007,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.3389/frsc.2021.690055,TBL-20260216234054-008,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
doi:10.3389/frsc.2021.690055,TBL-20260216234054-009,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.3389/frsc.2021.690055,TBL-20260216234054-011,suspect_rule_alignment,10,0,0,10,0,0,10,10,0,0,0,"low_statement_source_overlap:10,effect_unknown:10,translation_status:untranslatable_noise:10"
doi:10.3389/frsc.2021.690055,TBL-20260216234054-012,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.3389/frsc.2021.690055,TBL-20260216234054-013,suspect_rule_alignment,22,0,0,22,0,0,22,22,0,0,0,"low_statement_source_overlap:22,effect_unknown:22,translation_status:untranslatable_noise:22"
doi:10.3390/buildings13082000,TBL-20260216234118-001,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
doi:10.3390/buildings13082000,TBL-20260216234118-002,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
doi:10.3390/buildings13082000,TBL-20260216234118-003,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.3390/buildings14103293,TBL-20260216234134-001,suspect_rule_alignment,4,0,0,4,0,0,4,4,0,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4"
doi:10.3390/buildings14103293,TBL-20260216234134-002,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.3390/buildings14103293,TBL-20260216234134-005,suspect_rule_alignment,5,0,0,4,1,1,5,5,0,0,0,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5,source_row_low_information:1"
doi:10.3390/gels4020043,TBL-20260216234245-002,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.3390/gels4020043,TBL-20260216234245-003,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.3390/gels4020043,TBL-20260216234245-004,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.3390/ijerph110202108,TBL-20260216234255-003,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
doi:10.3390/ijerph110202108,TBL-20260216234255-005,suspect_rule_alignment,8,0,0,6,2,2,8,8,0,0,0,"low_statement_source_overlap:8,effect_unknown:8,translation_status:untranslatable_noise:8,source_row_low_information:2"
doi:10.3390/ijerph110202108,TBL-20260216234255-006,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.3390/ijerph110202108,TBL-20260216234255-007,suspect_rule_alignment,12,0,0,11,1,1,12,12,0,0,0,"low_statement_source_overlap:12,effect_unknown:12,translation_status:untranslatable_noise:12,source_row_low_information:1"
doi:10.3390/ijerph110202108,TBL-20260216234255-008,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.3390/ijerph110202108,TBL-20260216234255-009,suspect_rule_alignment,25,0,0,24,1,1,25,25,0,0,0,"low_statement_source_overlap:25,effect_unknown:25,translation_status:untranslatable_noise:25,source_row_low_information:1"
doi:10.3390/ijerph110202108,TBL-20260216234255-010,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.3390/ijerph110202108,TBL-20260216234255-011,suspect_rule_alignment,14,0,0,12,2,2,14,14,0,0,0,"low_statement_source_overlap:14,effect_unknown:14,translation_status:untranslatable_noise:14,source_row_low_information:2"
doi:10.3390/ijerph110202108,TBL-20260216234255-012,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
doi:10.3390/ijerph16244934,TBL-20260216234308-001,suspect_rule_alignment,7,0,0,6,1,1,7,7,0,0,0,"low_statement_source_overlap:7,effect_unknown:7,translation_status:untranslatable_noise:7,source_row_low_information:1"
doi:10.3390/ijerph16244934,TBL-20260216234308-003,suspect_rule_alignment,9,0,0,9,0,0,9,9,0,0,0,"low_statement_source_overlap:9,effect_unknown:9,translation_status:untranslatable_noise:9"
doi:10.3390/ijerph182312510,TBL-20260216234316-002,suspect_rule_alignment,16,0,0,16,0,0,16,16,0,0,0,"low_statement_source_overlap:16,effect_unknown:16,translation_status:untranslatable_noise:16"
doi:10.3390/ijerph182312510,TBL-20260216234316-003,suspect_rule_alignment,14,0,0,14,0,0,14,14,0,0,0,"low_statement_source_overlap:14,effect_unknown:14,translation_status:untranslatable_noise:14"
doi:10.3390/s22218135,TBL-20260216234328-001,suspect_rule_alignment,8,0,0,8,0,0,8,8,0,0,0,"low_statement_source_overlap:8,effect_unknown:8,translation_status:untranslatable_noise:8"
doi:10.3390/s22218135,TBL-20260216234328-002,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.3390/s22218135,TBL-20260216234328-003,suspect_rule_alignment,6,0,0,6,0,0,6,6,0,0,0,"low_statement_source_overlap:6,effect_unknown:6,translation_status:untranslatable_noise:6"
doi:10.3390/s24123944,TBL-20260216234334-001,suspect_rule_alignment,5,0,0,5,0,0,5,5,0,0,0,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5"
doi:10.3390/su12051830,TBL-20260216234346-001,suspect_rule_alignment,5,0,0,5,0,0,5,5,0,0,0,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5"
doi:10.3390/su12051830,TBL-20260216234346-005,suspect_rule_alignment,14,0,0,13,1,1,14,14,0,0,0,"low_statement_source_overlap:14,effect_unknown:14,translation_status:untranslatable_noise:14,source_row_low_information:1"
doi:10.3390/su12051830,TBL-20260216234346-008,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.3390/su12051830,TBL-20260216234346-009,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.3390/su12051830,TBL-20260216234346-010,suspect_rule_alignment,10,0,0,10,0,0,10,10,0,0,0,"effect_unknown:10,translation_status:untranslatable_noise:10,low_statement_source_overlap:9"
doi:10.3390/su12051830,TBL-20260216234346-013,suspect_rule_alignment,25,0,0,25,0,0,25,25,0,0,0,"low_statement_source_overlap:25,effect_unknown:25,translation_status:untranslatable_noise:25"
doi:10.3390/su12051830,TBL-20260216234346-014,suspect_rule_alignment,5,0,0,4,1,1,5,5,0,0,0,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5,source_row_low_information:1"
doi:10.3390/su12104263,TBL-20260216234406-001,suspect_rule_alignment,7,0,0,7,0,0,7,7,0,0,0,"low_statement_source_overlap:7,effect_unknown:7,translation_status:untranslatable_noise:7"
doi:10.3390/su152216104,TBL-20260216234427-001,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
doi:10.3390/su152216104,TBL-20260216234427-003,suspect_rule_alignment,8,0,0,8,0,0,8,8,0,0,0,"low_statement_source_overlap:8,effect_unknown:8,translation_status:untranslatable_noise:8"
doi:10.3390/su152216104,TBL-20260216234427-006,suspect_rule_alignment,5,0,0,5,0,0,5,5,0,0,0,"effect_unknown:5,translation_status:untranslatable_noise:5,low_statement_source_overlap:4"
doi:10.3390/su152216104,TBL-20260216234427-007,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
doi:10.3390/su152216104,TBL-20260216234427-008,suspect_rule_alignment,6,0,0,6,0,0,6,6,0,0,0,"low_statement_source_overlap:6,effect_unknown:6,translation_status:untranslatable_noise:6"
doi:10.3390/su162310251,TBL-20260216234451-001,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.3758/s13428-019-01242-0,TBL-20260216234506-001,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.3758/s13428-019-01242-0,TBL-20260216234506-002,suspect_rule_alignment,6,0,0,5,1,1,6,6,0,0,0,"low_statement_source_overlap:6,effect_unknown:6,translation_status:untranslatable_noise:6,source_row_low_information:1"
doi:10.3758/s13428-019-01242-0,TBL-20260216234506-003,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
doi:10.5120/ijca2016908617,TBL-20260216234530-001,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.5281/zenodo.7191265,TBL-20260216234535-001,suspect_rule_alignment,5,0,0,5,0,0,5,5,0,0,0,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5"
sha256:4f30e0b5608b,TBL-20260216234636-001,suspect_rule_alignment,4,0,0,4,0,0,4,4,0,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4"
sha256:4f30e0b5608b,TBL-20260216234636-002,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
sha256:4f30e0b5608b,TBL-20260216234636-004,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
sha256:4f30e0b5608b,TBL-20260216234636-005,suspect_rule_alignment,4,0,0,4,0,0,4,4,0,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4"
sha256:4f30e0b5608b,TBL-20260216234636-006,suspect_rule_alignment,6,0,0,6,0,0,6,6,0,0,0,"low_statement_source_overlap:6,effect_unknown:6,translation_status:untranslatable_noise:6"
sha256:4f30e0b5608b,TBL-20260216234636-007,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
sha256:4f30e0b5608b,TBL-20260216234636-008,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
sha256:4f30e0b5608b,TBL-20260216234636-009,suspect_rule_alignment,4,0,0,3,1,1,4,4,0,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4,source_row_low_information:1"
sha256:4f30e0b5608b,TBL-20260216234636-010,suspect_rule_alignment,22,0,0,21,1,1,22,22,0,0,0,"low_statement_source_overlap:22,effect_unknown:22,translation_status:untranslatable_noise:22,source_row_low_information:1"
sha256:4f30e0b5608b,TBL-20260216234636-011,suspect_rule_alignment,19,0,0,18,1,1,19,19,0,0,0,"low_statement_source_overlap:19,effect_unknown:19,translation_status:untranslatable_noise:19,source_row_low_information:1"
zotero:2E64CG9B,TBL-20260216234657-011,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
zotero:2E64CG9B,TBL-20260216234657-012,suspect_rule_alignment,8,0,0,8,0,0,8,8,0,0,0,"low_statement_source_overlap:8,effect_unknown:8,translation_status:untranslatable_noise:8"
zotero:2E64CG9B,TBL-20260216234703-015,suspect_rule_alignment,2,1,0,1,0,0,2,2,1,0,0,"translation_status:inferred:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
zotero:4QHCLZ4R,TBL-20260216235104-004,suspect_rule_alignment,4,2,0,2,0,0,4,4,2,0,0,"translation_status:inferred:2,low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
zotero:4QHCLZ4R,TBL-20260216235104-005,suspect_rule_alignment,5,0,0,5,0,0,5,5,0,0,0,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5"
zotero:4QHCLZ4R,TBL-20260216235104-006,suspect_rule_alignment,11,1,0,10,0,0,11,11,1,0,0,"low_statement_source_overlap:10,effect_unknown:10,translation_status:untranslatable_noise:10,translation_status:inferred:1"
zotero:4QHCLZ4R,TBL-20260216235105-026,suspect_rule_alignment,9,1,0,8,0,0,9,9,1,0,0,"low_statement_source_overlap:8,effect_unknown:8,translation_status:untranslatable_noise:8,translation_status:inferred:1"
zotero:4QHCLZ4R,TBL-20260216235105-027,suspect_rule_alignment,8,0,0,8,0,0,8,8,0,0,0,"low_statement_source_overlap:8,effect_unknown:8,translation_status:untranslatable_noise:8"
zotero:4QHCLZ4R,TBL-20260216235105-028,suspect_rule_alignment,10,1,0,8,1,1,10,10,1,0,0,"low_statement_source_overlap:9,effect_unknown:9,translation_status:untranslatable_noise:9,translation_status:inferred:1,source_row_low_information:1"
zotero:4QHCLZ4R,TBL-20260216235105-029,suspect_rule_alignment,5,1,0,4,0,0,5,5,1,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4,translation_status:inferred:1"
zotero:4QHCLZ4R,TBL-20260216235105-030,suspect_rule_alignment,5,1,0,4,0,0,5,5,1,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4,translation_status:inferred:1"
zotero:6TNNU66U,TBL-20260216235131-001,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
zotero:6TNNU66U,TBL-20260216235131-002,suspect_rule_alignment,9,0,0,9,0,0,9,9,0,0,0,"low_statement_source_overlap:9,effect_unknown:9,translation_status:untranslatable_noise:9"
zotero:6TNNU66U,TBL-20260216235131-003,suspect_rule_alignment,4,0,0,4,0,0,4,4,0,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4"
zotero:6TNNU66U,TBL-20260216235131-005,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
zotero:6TNNU66U,TBL-20260216235131-006,suspect_rule_alignment,4,0,0,4,0,0,4,4,0,0,0,"effect_unknown:4,translation_status:untranslatable_noise:4,low_statement_source_overlap:3"
zotero:6TNNU66U,TBL-20260216235131-007,suspect_rule_alignment,6,0,0,6,0,0,6,6,0,0,0,"low_statement_source_overlap:6,effect_unknown:6,translation_status:untranslatable_noise:6"
zotero:6TNNU66U,TBL-20260216235131-010,suspect_rule_alignment,7,0,0,7,0,0,7,7,0,0,0,"low_statement_source_overlap:7,effect_unknown:7,translation_status:untranslatable_noise:7"
zotero:6TNNU66U,TBL-20260216235131-011,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
zotero:BYQ83W2G,TBL-20260216235204-004,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
zotero:BYQ83W2G,TBL-20260216235204-006,suspect_rule_alignment,5,0,1,4,0,1,5,5,1,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4,source_row_low_information:1,statement_low_information:1,translation_status:inferred:1"
zotero:BYQ83W2G,TBL-20260216235205-012,suspect_rule_alignment,4,1,0,3,0,0,4,4,1,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3,translation_status:inferred:1"
zotero:BYQ83W2G,TBL-20260216235206-016,suspect_rule_alignment,4,2,0,1,1,1,4,4,2,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2,translation_status:inferred:2,source_row_low_information:1"
zotero:FCWVA4AN,TBL-20260216235316-001,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
zotero:FIZG8FDN,TBL-20260216235334-002,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
zotero:FIZG8FDN,TBL-20260216235334-003,suspect_rule_alignment,5,0,0,5,0,0,5,5,0,0,0,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5"
zotero:FIZG8FDN,TBL-20260216235334-004,suspect_rule_alignment,6,0,0,5,1,1,6,6,0,0,0,"low_statement_source_overlap:6,effect_unknown:6,translation_status:untranslatable_noise:6,source_row_low_information:1"
zotero:FIZG8FDN,TBL-20260216235334-005,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
zotero:FIZG8FDN,TBL-20260216235334-006,suspect_rule_alignment,5,0,0,3,2,2,5,5,0,0,0,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5,source_row_low_information:2"
zotero:Q5YDAT65,TBL-20260216235433-002,suspect_rule_alignment,17,1,0,16,0,0,17,17,1,0,0,"low_statement_source_overlap:16,effect_unknown:16,translation_status:untranslatable_noise:16,translation_status:inferred:1"
zotero:Q5YDAT65,TBL-20260216235434-007,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
zotero:Q5YDAT65,TBL-20260216235434-010,suspect_rule_alignment,9,4,0,5,0,0,9,9,4,0,0,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5,translation_status:inferred:4"
zotero:Q5YDAT65,TBL-20260216235434-011,suspect_rule_alignment,16,1,0,14,1,1,16,16,1,0,0,"low_statement_source_overlap:15,effect_unknown:15,translation_status:untranslatable_noise:15,source_row_low_information:1,translation_status:inferred:1"
zotero:Q5YDAT65,TBL-20260216235434-014,suspect_rule_alignment,8,4,0,4,0,0,8,8,4,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4,translation_status:inferred:4"
zotero:TFKWSKYP,TBL-20260216235513-001,suspect_rule_alignment,7,0,0,6,1,1,7,7,0,0,0,"low_statement_source_overlap:7,effect_unknown:7,translation_status:untranslatable_noise:7,source_row_low_information:1"
zotero:TFKWSKYP,TBL-20260216235513-002,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
zotero:TFKWSKYP,TBL-20260216235513-003,suspect_rule_alignment,4,0,0,4,0,0,4,4,0,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4"
zotero:TFKWSKYP,TBL-20260216235513-004,suspect_rule_alignment,4,0,0,4,0,0,4,4,0,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4"
zotero:TR3IUBWZ,TBL-20260216235535-001,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
zotero:TR3IUBWZ,TBL-20260216235535-002,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
zotero:TR3IUBWZ,TBL-20260216235535-003,suspect_rule_alignment,14,0,0,14,0,0,14,14,0,0,0,"low_statement_source_overlap:14,effect_unknown:14,translation_status:untranslatable_noise:14"
zotero:TR3IUBWZ,TBL-20260216235535-004,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
zotero:UGQXI6YQ,TBL-20260216235553-001,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
doi:10.1002/ad.2630,TBL-20260214095332-001,verified_mixed,3,2,1,0,0,1,3,3,3,0,0,"translation_status:inferred:3,source_row_low_information:1,statement_low_information:1"
doi:10.1002/ad.2630,TBL-20260214112726-001,verified_mixed,3,2,1,0,0,1,3,3,3,0,0,"translation_status:inferred:3,source_row_low_information:1,statement_low_information:1"
doi:10.1002/ad.2630,TBL-20260214112744-001,verified_mixed,3,2,1,0,0,1,3,3,3,0,0,"translation_status:inferred:3,source_row_low_information:1,statement_low_information:1"
doi:10.1002/ad.2630,TBL-20260214131921-001,verified_mixed,3,2,1,0,0,1,3,3,3,0,0,"translation_status:inferred:3,source_row_low_information:1,statement_low_information:1"
doi:10.1002/mar.20709,TBL-20260214094714-001,verified_mixed,3,2,1,0,0,1,3,3,3,0,0,"translation_status:inferred:3,source_row_low_information:1,statement_low_information:1"
doi:10.1002/mar.20709,TBL-20260214110352-001,verified_mixed,3,2,1,0,0,1,3,3,3,0,0,"translation_status:inferred:3,source_row_low_information:1,statement_low_information:1"
doi:10.1002/mar.20709,TBL-20260214131521-001,verified_mixed,3,2,1,0,0,1,3,3,3,0,0,"translation_status:inferred:3,source_row_low_information:1,statement_low_information:1"
doi:10.1006/jevp.1996.0032,TBL-20260216225846-005,verified_mixed,1,0,1,0,0,1,1,1,1,0,0,"source_row_low_information:1,statement_low_information:1,translation_status:inferred:1"
doi:10.1006/jsvi.2001.4166,TBL-20260216195217-001,verified_mixed,1,0,1,0,0,1,1,1,1,0,0,"source_row_low_information:1,statement_low_information:1,translation_status:inferred:1"
doi:10.1007/978-3-319-45430-6,TBL-20260216230028-011,verified_mixed,11,9,0,2,0,0,11,11,9,0,0,"translation_status:inferred:9,low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1007/978-3-319-45430-6,TBL-20260216230029-013,verified_mixed,40,36,0,4,0,0,40,40,36,0,0,"translation_status:inferred:36,low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4"
doi:10.1007/978-3-319-45430-6,TBL-20260216230029-015,verified_mixed,34,31,0,3,0,0,34,34,31,0,0,"translation_status:inferred:31,low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
doi:10.1007/978-981-99-4638-9_27-1,TBL-20260216195654-002,verified_mixed,1,0,1,0,0,1,1,1,1,0,0,"source_row_low_information:1,statement_low_information:1,translation_status:noncausal:1"
doi:10.1007/s00226-021-01320-7,TBL-20260216230153-009,verified_mixed,1,0,1,0,0,1,1,1,1,0,0,"source_row_low_information:1,statement_low_information:1,translation_status:noncausal:1"
doi:10.1007/s11229-019-02131-x,TBL-20260216230306-004,verified_mixed,1,0,1,0,0,1,1,1,1,0,0,"source_row_low_information:1,statement_low_information:1,translation_status:noncausal:1"
doi:10.1007/s11406-017-9841-0,TBL-20260216230321-019,verified_mixed,2,0,2,0,0,0,2,2,2,0,0,translation_status:noncausal:2
doi:10.1007/s11406-017-9841-0,TBL-20260216230333-062,verified_mixed,2,0,2,0,0,1,2,2,2,0,0,"translation_status:noncausal:2,source_row_low_information:1,low_statement_source_overlap:1"
doi:10.1007/s11406-017-9841-0,TBL-20260216230339-072,verified_mixed,1,0,1,0,0,0,1,1,1,0,0,translation_status:noncausal:1
doi:10.1007/s42413-024-00204-5,TBL-20260216195858-001,verified_mixed,1,0,1,0,0,1,1,1,1,0,0,"source_row_low_information:1,statement_low_information:1,translation_status:inferred:1"
