paper_id,doi,title,year,venue,status,article_type_family,article_type_predicted_family,article_type_confidence,article_type_runner_up,article_type_margin,article_type_signals,article_type_diagnostics,type_review_flags,processed_at
doi:10.47436/jaars.2022.98893.1051,10.47436/jaars.2022.98893.1051,THE EFFECT OF INTEGRATING THE DESIGN OF THE BUILT ENVIRONMENT WITH NEUROSCIENCE ON DESIGNING LEARNING ENVIRONMENTS FOR CHILDREN IN EARLY CHILDHOOD,2022,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:57:28.604497+00:00
doi:10.1371/journal.pone.0243259,10.1371/journal.pone.0243259,"Abrupt light transitions in illuminance and correlated colour temperature result in different temporal dynamics and interindividual variability for sensation, comfort and alertness",2021,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:01:40.309396+00:00
doi:10.17179/excli2021-3974,10.17179/excli2021-3974,Effect of warm/cool white lights on visual perception and mood in warm/cool color environments,2021,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:57:28.604497+00:00
doi:10.3758/s13423-011-0182-x,10.3758/s13423-011-0182-x,Active and passive contributions to spatial learning,2012,,completed_pdf_no_claims,unknown,narrative_review,0.4545,empirical_v2,0.5000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:01:47.409458+00:00
doi:10.1016/j.cub.2013.07.004,10.1016/j.cub.2013.07.004,A Shared Representation of the Space Near Oneself and Others in the Human Premotor Cortex,2013,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:57:28.604497+00:00
doi:10.1145/3309714,10.1145/3309714,Introduction to Human-Building Interaction (HBI): Interfacing HCI with Architecture and Urban Design,2019,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T17:09:27.196728+00:00
zotero:Q5YDAT65,,Evaluation of the Impact of Design Parameters on the Acoustic Environment Perceived by Primary Students,2024,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:03:02.416302+00:00
zotero:MRZL6AGQ,,Creating a psychologically supportive environment through aural architecture,2017,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:57:28.604497+00:00
zotero:2K5RUFVM,,The auditory centre: research and design of acoustic environments and spatial sound projects,2008,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:57:28.604497+00:00
zotero:RDW5IMHH,,Spatial familiarity as a dimension of wayfinding,2001,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:57:28.604497+00:00
zotero:CL6SWGJU,,Physiology and psychology of light and colour: evaluation of an experimental approach,2023,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:57:28.604497+00:00
doi:10.1080/00038628.2000.9696909,10.1080/00038628.2000.9696909,Sense of Privacy and Territoriality as a Function of Spatial Layout in University Public Spaces,2000,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:57:28.604497+00:00
doi:10.1162/jocn_a_00491,10.1162/jocn_a_00491,Neural Network Configuration and Efficiency Underlies Individual Differences in Spatial Orientation Ability,2014,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:04:17.422832+00:00
doi:10.1177/001391657684003,10.1177/001391657684003,Spatial and Social Aspects of Crowding Perception,1976,,completed_pdf_no_claims,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:04:17.638331+00:00
doi:10.1038/s41562-019-0718-z,10.1038/s41562-019-0718-z,Age-related preference for geometric spatial cues during real-world navigation,2020,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:57:28.604497+00:00
doi:10.1007/978-94-017-9297-4_1,10.1007/978-94-017-9297-4_1,"Navigating Complex Buildings: Cognition, Neuroscience and Architectural Design",2015,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:57:28.604497+00:00
doi:10.7454/proust.v3i1.81,10.7454/proust.v3i1.81,"Neuroscience, Wellbeing, and Urban Design: Our Universal Attraction to Vitality",2020,,completed_pdf_no_claims,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:04:20.387139+00:00
doi:10.1080/10911359.2019.1579149,10.1080/10911359.2019.1579149,Crowding density in urban environment and its effects on emotional responding of pedestrians: Using wearable device technology with sensors capturing proximity and psychophysiological emotion responses while walking in the street,2019,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:57:28.604497+00:00
doi:10.1080/00038628.2018.1523129,10.1080/00038628.2018.1523129,Examining wayfinding behaviours in architectural spaces using brain imaging with electroencephalography (EEG),2018,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T19:04:32.898347+00:00
doi:10.1080/10630732.2023.2289144,10.1080/10630732.2023.2289144,The Neuro-Cognitive Approach to Urban Planning: Wayfinding Behavior Analysis and its Effect on Urban Planning,2024,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:05:35.395436+00:00
doi:10.1177/00139160121972936,10.1177/00139160121972936,Residential Density and Psychological Health among Children in Low-Income Families,2001,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:57:28.604497+00:00
doi:10.1080/01441647.2012.712555,10.1080/01441647.2012.712555,"Wayfinding: A simple concept, a complex process",2012,,error_pdf_timeout,unknown,narrative_review,0.3636,thought_piece,0.0000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T19:07:32.908411+00:00
doi:10.1080/23748834.2024.2391222,10.1080/23748834.2024.2391222,"The density paradox: density, walking, and psychological stress in overcrowded public spaces",,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:57:28.604497+00:00
doi:10.18208/ksdc.2022.28.2.245,10.18208/ksdc.2022.28.2.245,Designing Open Spaces in High-rise Buildings: A Study Based on Neuroesthetics,2022,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:57:28.604497+00:00
doi:10.1111/joid.12165,10.1111/joid.12165,"Architectural Design Characteristics, Uses, and Perceptions of Community Spaces in Permanent Supportive Housing",2020,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:57:28.604497+00:00
doi:10.1080/01944363.2018.1526644,10.1080/01944363.2018.1526644,New Directions in Cognitive-Environmental Research: Applications to Urban Planning and Design,2018,,completed_pdf_extracted,unknown,narrative_review,0.4545,empirical_v2,0.5000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:05:39.061114+00:00
doi:10.1080/13602365.2024.2331505,10.1080/13602365.2024.2331505,Impact of biophilic design parameters on university students’ place attachment and quality of campus life,2024,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:06:54.071655+00:00
doi:10.1080/13574809.2016.1194189,10.1080/13574809.2016.1194189,"Environmental stressors, urban design and planning: implications for human behaviour and health",2016,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:57:28.604497+00:00
doi:10.1007/3-540-45004-1_7,10.1007/3-540-45004-1_7,Cognition Meets Le Corbusier — Cognitive Principles of Architectural Design,2003,,completed_pdf_no_claims,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:06:57.187755+00:00
doi:10.1007/978-3-031-64699-7_11,10.1007/978-3-031-64699-7_11,"The Potential of Biophilic Design and Nature to Improve Health, Creativity and Well-Being",2024,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:57:28.604497+00:00
doi:10.1007/978-3-031-41148-9_12,10.1007/978-3-031-41148-9_12,Emotional Response to Different Lighting Conditions,2024,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:57:28.604497+00:00
doi:10.1007/978-1-4419-0745-5_3,10.1007/978-1-4419-0745-5_3,Form Follows Function: Bridging Neuroscience and Architecture,2012,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:57:28.604497+00:00
doi:10.1007/978-3-031-04714-5_6,10.1007/978-3-031-04714-5_6,Adaptive and Sustainability for Visual and Perceptive Comfort: Neuroscience and Architecture,2022,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:08:12.194956+00:00
doi:10.1007/978-3-031-56544-1_21,10.1007/978-3-031-56544-1_21,Impacts of Artificial Lighting on Human Behaviour In-Office Buildings—A Systematic Literature Review,2024,,completed_pdf_extracted,empirical_v2,empirical_v2,0.6182,narrative_review,0.1000,"section:results|empirical_method_hits:methods,sample size,experimental",,classifier_flagged|low_margin,2026-02-14T11:57:28.604497+00:00
doi:10.26204/kluedo/7316,10.26204/kluedo/7316,Exploring effects of lighting in physical and virtual spaces,2023,,completed_pdf_extracted,unknown,narrative_review,0.3636,thought_piece,0.0000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:57:28.604497+00:00
doi:10.24382/5191,10.24382/5191,"Integrating Natural Light for Wellbeing, Performance, and Quality Care Delivery in Healthcare Environments",2024,,completed_pdf_extracted,unknown,mixed_methods,0.4545,empirical_v2,0.5000,title_pattern:mixed[-\s]?method,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:57:28.604497+00:00
doi:10.1080/23744731.2022.2049639,10.1080/23744731.2022.2049639,Physiological and psychological responses and cognitive performance with a window view,2022,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:08:16.383361+00:00
doi:10.1061/(asce)ae.1943-5568.0000515,10.1061/(asce)ae.1943-5568.0000515,"Beyond Sustainability, Design for Well-Being: Gaudí's Monument to Nature, Biomimetic Functions with Biophilic Morphology",2022,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:12:57.079856+00:00
doi:10.1089/acm.2004.10.s-71,10.1089/acm.2004.10.s-71,Healing Spaces: Elements of Environmental Design That Make an Impact on Health,2004,,completed_pdf_no_claims,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-15T00:08:19.997575+00:00
doi:10.56261/jars.v22.269283,10.56261/jars.v22.269283,Restorative Interior Design to Renew Attention and Reduce Stress in Small Residential Units,2024,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T19:10:32.925726+00:00
doi:10.1121/1.1490363,10.1121/1.1490363,"Rating, ranking, and understanding acoustical quality in university classrooms",2002,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T17:15:49.846270+00:00
doi:10.3390/su162310251,10.3390/su162310251,Color as a Key Factor in Creating Sustainable Living Spaces for Seniors,2024,,completed_pdf_extracted,unknown,empirical_v2,0.3273,narrative_review,0.3000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T17:15:59.366354+00:00
doi:10.1162/104648801753168765,10.1162/104648801753168765,Corporeal Experience: A Haptic Way of Knowing,2001,,completed_pdf_no_claims,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-15T00:08:23.221006+00:00
doi:10.1080/14649365.2011.564733,10.1080/14649365.2011.564733,"More-than visual approaches to architecture. Vision, touch, technique",2011,,completed_pdf_no_claims,unknown,thought_piece,0.4727,phenomenological,0.3000,title_pattern:perspective,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-15T00:08:27.060193+00:00
doi:10.1017/s0140525x00024286,10.1017/s0140525x00024286,Real space and represented space: Cross-cultural perspectives,1989,,completed_pdf_no_claims,unknown,thought_piece,0.4545,empirical_v2,0.5000,title_pattern:perspective,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T12:12:57.079856+00:00
doi:10.1007/3-540-48384-5_25,10.1007/3-540-48384-5_25,A Formal Model of the Process of Wayfinding in Built Environments,1999,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:09:42.093708+00:00
doi:10.1037/aca0000359,10.1037/aca0000359,Visual preference for abstract curvature and for interior spaces: Beyond undergraduate student samples.,2022,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:09:53.363316+00:00
doi:10.1002/hbm.24616,10.1002/hbm.24616,The neural correlates of the awe experience: Reduced default mode network activity during feelings of awe,2019,,completed_pdf_extracted,unknown,thought_piece,0.4545,empirical_v2,0.5000,title_pattern:perspective,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T12:12:57.079856+00:00
doi:10.1111/j.1749-6632.1998.tb09546.x,10.1111/j.1749-6632.1998.tb09546.x,"Stress, Adaptation, and Disease: Allostasis and Allostatic Load",1998,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:12:57.079856+00:00
doi:10.1007/978-981-99-8405-3_13,10.1007/978-981-99-8405-3_13,Optimizing for Orientation in Complex Spaces,2024,,error_pdf_timeout,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T19:13:32.946811+00:00
zotero:UGQXI6YQ,,"Revealing architectural design: methods, frameworks and tools",2014,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T17:18:21.974620+00:00
doi:10.1111/cogs.12518,10.1111/cogs.12518,"Recombinant Enaction: Manipulatives Generate New Procedures in the Imagination, by Extending and Recombining Action Spaces",2018,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T19:16:32.986713+00:00
doi:10.1073/pnas.0901639106,10.1073/pnas.0901639106,"Niches, models, and climate change: Assessing the assumptions and uncertainties",2009,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:12:57.079856+00:00
zotero:IM8R9VRM,,Role of Store Atmospherics on Customer Experience,,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:12:57.079856+00:00
doi:10.3389/fpsyg.2015.00637,10.3389/fpsyg.2015.00637,Ecological validity of virtual environments to assess human navigation ability,2015,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:11:08.372119+00:00
doi:10.1111/j.1467-8721.2007.00514.x,10.1111/j.1467-8721.2007.00514.x,Color and Psychological Functioning,2007,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:12:57.079856+00:00
doi:10.1177/2398212818810686,10.1177/2398212818810686,Cognitive representations of spatial location,2018,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T17:20:25.698539+00:00
doi:10.3390/s24123944,10.3390/s24123944,Using Graphs to Perform Effective Sensor-Based Human Activity Recognition in Smart Homes,2024,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T17:20:28.653439+00:00
doi:10.1016/j.tics.2010.06.008,10.1016/j.tics.2010.06.008,The multifaceted interplay between attention and multisensory integration,2010,,completed_pdf_extracted,unknown,narrative_review,0.4545,empirical_v2,0.5000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:11:18.122790+00:00
doi:10.1177/0022022117698039,10.1177/0022022117698039,Preferred Interpersonal Distances: A Global Comparison,2017,,completed_pdf_no_claims,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:11:18.370057+00:00
doi:10.1073/pnas.2112318119,10.1073/pnas.2112318119,Multiple representations of the body schema for the same body part,2022,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:12:33.375930+00:00
doi:10.1068/p5921,10.1068/p5921,Movement and the Rubber Hand Illusion,2009,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T21:47:58.933683+00:00
doi:10.2139/ssrn.819065,10.2139/ssrn.819065,Measuring Consumer Risk-Return Tradeoffs,2006,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T12:12:57.079856+00:00
doi:10.1007/s11229-021-03156-x,10.1007/s11229-021-03156-x,"Making imagination even more embodied: imagination, constraint and epistemic relevance",2021,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:12:57.079856+00:00
doi:10.3389/neuro.01.029.2009,10.3389/neuro.01.029.2009,Inducing illusory ownership of a virtual body,2009,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:12:57.079856+00:00
doi:10.3758/s13421-021-01209-7,10.3758/s13421-021-01209-7,Individual differences in mental imagery in different modalities and levels of intentionality,2022,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T12:12:57.079856+00:00
doi:10.1016/j.neuropsychologia.2014.08.030,10.1016/j.neuropsychologia.2014.08.030,Full body action remapping of peripersonal space: The case of walking,2015,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T21:50:58.973775+00:00
doi:10.1109/tse.2002.1027801,10.1109/tse.2002.1027801,CTTE: support for developing and analyzing task models for interactive system design,2002,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:12:57.079856+00:00
doi:10.3389/fpsyg.2013.01003,10.3389/fpsyg.2013.01003,Affordances and the musically extended mind,2014,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:12:57.079856+00:00
doi:10.1002/ad.2031,10.1002/ad.2031,Advancing Social Functionality Via Agent‐Based Parametric Semiology,2016,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:12:57.079856+00:00
doi:10.1111/j.1467-8659.2011.02086.x,10.1111/j.1467-8659.2011.02086.x,Acoustic Rendering and Auditory–Visual Cross‐Modal Perception and Interaction,2012,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:12:57.079856+00:00
doi:10.1016/j.ufug.2008.01.001,10.1016/j.ufug.2008.01.001,The perceived restorativeness of gardens – Assessing the restorativeness of a mixed built and natural scene type,2008,,completed_pdf_no_claims,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:12:36.914860+00:00
doi:10.1016/j.buildenv.2018.04.029,10.1016/j.buildenv.2018.04.029,The effects of indoor plants and artificial windows in an underground environment,2018,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:12:57.079856+00:00
doi:10.1016/j.foar.2019.07.004,10.1016/j.foar.2019.07.004,Short- and long-term effects of architecture on the brain: Toward theoretical formalization,2019,,completed_pdf_extracted,unknown,theoretical,0.4545,empirical_v2,0.5000,title_pattern:theor(y|etical)\s+(of|for|about),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T12:12:57.079856+00:00
doi:10.7551/mitpress/8029.003.0061,10.7551/mitpress/8029.003.0061,Reconsolidation: A Possible Bridge between Cognitive and Neuroscientific Views of Memory,2009,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:12:57.079856+00:00
doi:10.1111/joid.12224,10.1111/joid.12224,Recognition Memory for Interior Spaces with Biomorphic or Non–Biomorphic Interior Architectural Elements,2022,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T12:12:57.079856+00:00
doi:10.1016/j.jenvp.2021.101676,10.1016/j.jenvp.2021.101676,Psychological responses to buildings and natural landscapes,2021,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:12:57.079856+00:00
doi:10.1016/j.jcps.2013.12.007,10.1016/j.jcps.2013.12.007,Incandescent affect: Turning on the hot emotional system with bright light,2014,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:12:57.079856+00:00
doi:10.1080/09613218.2021.2006594,10.1080/09613218.2021.2006594,Nature connectedness and biophilic design,2022,,error_pdf_timeout,unknown,narrative_review,0.4909,thought_piece,0.2000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T21:53:58.981926+00:00
doi:10.1177/14771535211021064,10.1177/14771535211021064,Impacts of home lighting on human health,2021,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:12:57.079856+00:00
doi:10.1068/b2684,10.1068/b2684,From Isovists to Visibility Graphs: A Methodology for the Analysis of Architectural Space,2001,,completed_pdf_extracted,unknown,thought_piece,0.4545,empirical_v2,0.5000,title_pattern:perspective,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T12:12:57.079856+00:00
zotero:WK3NHQUK,,Detrimental Effects Of White Valued Walls In Classrooms,,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:12:57.079856+00:00
doi:10.3390/su16208880,10.3390/su16208880,Cultural Sensitivity and Social Well-Being in Embassy Architecture: Educational Approaches and Design Strategies,2024,,completed_pdf_no_claims,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:12:38.545243+00:00
doi:10.1162/leon.2006.39.2.145,10.1162/leon.2006.39.2.145,Cognitive and Evolutionary Speculations for Biomorphic Architecture,2006,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:12:57.079856+00:00
doi:10.1073/pnas.1121254109,10.1073/pnas.1121254109,Brain on stress: How the social environment gets under the skin,2012,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:12:57.079856+00:00
