paper_id,title,topic_bucket,table_id,row_index,claim_id,claim_type,content,confidence,citation,intervention,control,outcome,sample_size,effect_size,effect_size_type,ci_lower,ci_upper,p_value,source,evidence_level,provenance_tier,requires_pdf_confirmation
doi:10.4305/metu.jfa.2010.2.17,The Selection of Materials to Match Human Sensory Adaptation and Aesthetic Expectation in Industrial Design,cognition,TBL-20260213161842-169,2,doi:10.4305/metu.jfa.2010.2.17-TBL-C003,finding,": figure 2. doorbell button designed by tom
gordon and ted pierson (1995).",0.6,,,,,,,,,,,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no
doi:10.4305/metu.jfa.2010.2.17,The Selection of Materials to Match Human Sensory Adaptation and Aesthetic Expectation in Industrial Design,cognition,TBL-20260213161842-171,0,doi:10.4305/metu.jfa.2010.2.17-TBL-C004,finding,": figure 3. disassemble-reassemble
implemented in handle texture tests.",0.6,,,,,,,,,,,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no
doi:10.4305/metu.jfa.2010.2.17,The Selection of Materials to Match Human Sensory Adaptation and Aesthetic Expectation in Industrial Design,cognition,TBL-20260213161842-172,0,doi:10.4305/metu.jfa.2010.2.17-TBL-C005,finding,": figure 6. four dimensions and lexicons for
texture description.",0.6,,,,,,,,,,,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no
doi:10.4305/metu.jfa.2010.2.17,The Selection of Materials to Match Human Sensory Adaptation and Aesthetic Expectation in Industrial Design,cognition,TBL-20260213161842-173,0,doi:10.4305/metu.jfa.2010.2.17-TBL-C006,finding,": figure 7. types of psychophysical
relationships for materials.",0.6,,,,,,,,,,,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no
doi:10.4305/metu.jfa.2010.2.17,The Selection of Materials to Match Human Sensory Adaptation and Aesthetic Expectation in Industrial Design,cognition,TBL-20260213161843-174,0,doi:10.4305/metu.jfa.2010.2.17-TBL-C007,finding,": figure 10. combining the ces and material-
aesthetics databases in teaching materials
for design.
figure 11. example of contextual study of
material sensory perception for industry.",0.6,,,,,,,,,,,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no
doi:10.3390/ijerph7031036,Stress Recovery during Exposure to Nature Sound and Environmental Noise,acoustic,TBL-20260213161844-176,0,doi:10.3390/ijerph7031036-TBL-C001,finding,"b1 = 0.1626
b2 = 0.3428
b3 =-0.1387
x = 101.3
Half-life : Half-life ",0.6,,,,,,,,,,,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no
doi:10.3390/ijerph7031036,Stress Recovery during Exposure to Nature Sound and Environmental Noise,acoustic,TBL-20260213161844-177,0,doi:10.3390/ijerph7031036-TBL-C002,finding,"b1 = 0.2054
b2 = 0.3071
b3 =-0.1185
x = 159.8
Half-life : Half-life ",0.6,,,,,,,,,,,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no
doi:10.3390/ijerph7031036,Stress Recovery during Exposure to Nature Sound and Environmental Noise,acoustic,TBL-20260213161844-178,0,doi:10.3390/ijerph7031036-TBL-C003,finding,"b1 = 0.1822
b2 = 0.3366
b3 =-0.1394
x = 111.4
Half-life : Half-life ",0.6,,,,,,,,,,,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no
doi:10.3390/ijerph7031036,Stress Recovery during Exposure to Nature Sound and Environmental Noise,acoustic,TBL-20260213161844-179,0,doi:10.3390/ijerph7031036-TBL-C004,finding,"b1 = 0.1607
b2 = 0.3551
b3 =-0.1111
x = 121.3
Half-life : Half-life ",0.6,,,,,,,,,,,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no
doi:10.5271/sjweh.1268,"Blue-enriched white light in the workplace improves self-reported alertness, performance and sleep quality",other,TBL-20260213161850-180,0,doi:10.5271/sjweh.1268-TBL-C001,finding,": Evening Global PSQI
Alertness Performance",0.6,,,,,,,,,,,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no
